 frequency           vr(out)             vi(out)             AclmagdB            Aclphdeg            AolmagdB            Aolphdeg           
 7.551770453120e+01  1.009034193327e+00 -7.447956191973e-05  7.811769372823e-02 -4.229157523554e-03  4.096003492821e+01 -1.795318828475e+02 
 7.988017808016e+01  1.009034192975e+00 -7.878206449539e-05  7.811769351091e-02 -4.473465635917e-03  4.096000018080e+01 -1.795048421877e+02 
 8.449466108283e+01  1.009034192582e+00 -8.333311214660e-05  7.811769326776e-02 -4.731886831921e-03  4.095996130322e+01 -1.794762396983e+02 
 8.937571151054e+01  1.009034192141e+00 -8.814706271574e-05  7.811769299570e-02 -5.005236389982e-03  4.095991780458e+01 -1.794459852009e+02 
 9.453872831308e+01  1.009034191648e+00 -9.323910346269e-05  7.811769269129e-02 -5.294376685161e-03  4.095986913569e+01 -1.794139833157e+02 
 1.000000000000e+02  1.009034191096e+00 -9.862529897820e-05  7.811769235071e-02 -5.600219909825e-03  4.095981468206e+01 -1.793801331631e+02 
 1.057767560283e+02  1.009034190479e+00 -1.043226418652e-04  7.811769196964e-02 -5.923730951470e-03  4.095975375621e+01 -1.793443280471e+02 
 1.118872211587e+02  1.009034189788e+00 -1.103491063477e-04  7.811769154327e-02 -6.265930436790e-03  4.095968558899e+01 -1.793064551218e+02 
 1.183506729519e+02  1.009034189016e+00 -1.167237049767e-04  7.811769106621e-02 -6.627897951594e-03  4.095960931985e+01 -1.792663950386e+02 
 1.251875025863e+02  1.009034188151e+00 -1.234665486120e-04  7.811769053245e-02 -7.010775446735e-03  4.095952398602e+01 -1.792240215734e+02 
 1.324192791886e+02  1.009034187184e+00 -1.305989098681e-04  7.811768993524e-02 -7.415770840781e-03  4.095942851035e+01 -1.791792012328e+02 
 1.400688178818e+02  1.009034186102e+00 -1.381432902269e-04  7.811768926704e-02 -7.844161830812e-03  4.095932168776e+01 -1.791317928387e+02 
 1.481602517626e+02  1.009034184891e+00 -1.461234910256e-04  7.811768851940e-02 -8.297299923358e-03  4.095920217006e+01 -1.790816470888e+02 
 1.567191080378e+02  1.009034183536e+00 -1.545646885463e-04  7.811768768290e-02 -8.776614698186e-03  4.095906844891e+01 -1.790286060933e+02 
 1.657723885589e+02  1.009034182020e+00 -1.634935134434e-04  7.811768674696e-02 -9.283618318404e-03  4.095891883692e+01 -1.789725028857e+02 
 1.753486550083e+02  1.009034180324e+00 -1.729381347588e-04  7.811768569975e-02 -9.819910301104e-03  4.095875144634e+01 -1.789131609063e+02 
 1.854781190071e+02  1.009034178426e+00 -1.829283487911e-04  7.811768452807e-02 -1.038718256358e-02  4.095856416530e+01 -1.788503934578e+02 
 1.961927374280e+02  1.009034176302e+00 -1.934956730977e-04  7.811768321711e-02 -1.098722476108e-02  4.095835463133e+01 -1.787840031311e+02 
 2.075263132145e+02  1.009034173927e+00 -2.046734459281e-04  7.811768175031e-02 -1.162192993287e-02  4.095812020158e+01 -1.787137811996e+02 
 2.195146020235e+02  1.009034171268e+00 -2.164969314005e-04  7.811768010914e-02 -1.229330047449e-02  4.095785791965e+01 -1.786395069813e+02 
 2.321954250289e+02  1.009034168294e+00 -2.290034307545e-04  7.811767827289e-02 -1.300345445502e-02  4.095756447845e+01 -1.785609471674e+02 
 2.456087882417e+02  1.009034164967e+00 -2.422324000305e-04  7.811767621836e-02 -1.375463229921e-02  4.095723617875e+01 -1.784778551142e+02 
 2.597970087226e+02  1.009034161243e+00 -2.562255745471e-04  7.811767391959e-02 -1.454920385573e-02  4.095686888275e+01 -1.783899700997e+02 
 2.748048480853e+02  1.009034157077e+00 -2.710271005694e-04  7.811767134758e-02 -1.538967587364e-02  4.095645796229e+01 -1.782970165412e+02 
 2.906796537132e+02  1.009034152416e+00 -2.866836745832e-04  7.811766846982e-02 -1.627869991081e-02  4.095599824088e+01 -1.781987031733e+02 
 3.074715081322e+02  1.009034147201e+00 -3.032446906147e-04  7.811766524997e-02 -1.721908069919e-02  4.095548392905e+01 -1.780947221852e+02 
 3.252333870136e+02  1.009034141366e+00 -3.207623960607e-04  7.811766164737e-02 -1.821378499327e-02  4.095490855202e+01 -1.779847483170e+02 
 3.440213263040e+02  1.009034134837e+00 -3.392920565203e-04  7.811765761653e-02 -1.926595092979e-02  4.095426486900e+01 -1.778684379111e+02 
 3.638945990099e+02  1.009034127532e+00 -3.588921301491e-04  7.811765310653e-02 -2.037889792804e-02  4.095354478303e+01 -1.777454279223e+02 
 3.849159021950e+02  1.009034119359e+00 -3.796244520844e-04  7.811764806041e-02 -2.155613716212e-02  4.095273924034e+01 -1.776153348817e+02 
 4.071515547790e+02  1.009034110214e+00 -4.015544295248e-04  7.811764241445e-02 -2.280138263820e-02  4.095183811808e+01 -1.774777538173e+02 
 4.306717067640e+02  1.009034099982e+00 -4.247512480792e-04  7.811763609735e-02 -2.411856291163e-02  4.095083009901e+01 -1.773322571302e+02 
 4.555505605468e+02  1.009034088533e+00 -4.492880900490e-04  7.811762902459e-02 -2.551183348175e-02  4.094970253227e+01 -1.771783934265e+02 
 4.818666050152e+02  1.009034075724e+00 -4.752423652504e-04  7.811762111637e-02 -2.698558989863e-02  4.094844127551e+01 -1.770156863096e+02 
 5.097028631689e+02  1.009034061393e+00 -5.026959553109e-04  7.811761226807e-02 -2.854448163520e-02  4.094703052442e+01 -1.768436331284e+02 
 5.391471540435e+02  1.009034045357e+00 -5.317354719372e-04  7.811760236796e-02 -3.019342675245e-02  4.094545261725e+01 -1.766617036920e+02 
 5.702923697662e+02  1.009034027416e+00 -5.624525301731e-04  7.811759129100e-02 -3.193762741600e-02  4.094368782006e+01 -1.764693389503e+02 
 6.032367686157e+02  1.009034007342e+00 -5.949440374281e-04  7.811757889729e-02 -3.378258630818e-02  4.094171408722e+01 -1.762659496464e+02 
 6.380842850118e+02  1.009033984881e+00 -6.293124992020e-04  7.811756503032e-02 -3.573412398818e-02  4.093950679513e+01 -1.760509149500e+02 
 6.749448574119e+02  1.009033959751e+00 -6.656663424709e-04  7.811754951494e-02 -3.779839725506e-02  4.093703844643e+01 -1.758235810783e+02 
 7.139347751503e+02  1.009033931633e+00 -7.041202577529e-04  7.811753215522e-02 -3.998191857164e-02  4.093427834158e+01 -1.755832599167e+02 
 7.551770453120e+02  1.009033900172e+00 -7.447955609576e-04  7.811751272718e-02 -4.229157661172e-02  4.093119221535e+01 -1.753292276529e+02 
 7.988017808016e+02  1.009033864973e+00 -7.878205760209e-04  7.811749099497e-02 -4.473465798755e-02  4.092774183143e+01 -1.750607234430e+02 
 8.449466108283e+02  1.009033825588e+00 -8.333310398771e-04  7.811746667941e-02 -4.731887024604e-02  4.092388453933e+01 -1.747769481244e+02 
 8.937571151054e+02  1.009033781523e+00 -8.814705305898e-04  7.811743947338e-02 -5.005236617985e-02  4.091957277947e+01 -1.744770630081e+02 
 9.453872831308e+02  1.009033732219e+00 -9.323909203314e-04  7.811740903332e-02 -5.294376954964e-02  4.091475354004e+01 -1.741601887741e+02 
 1.000000000000e+03  1.009033677053e+00 -9.862528545363e-04  7.811737497005e-02 -5.600220229276e-02  4.090936775892e+01 -1.738254045066e+02 
 1.057767560283e+03  1.009033615331e+00 -1.043226258576e-03  7.811733686288e-02 -5.923731329475e-02  4.090334966396e+01 -1.734717469142e+02 
 1.118872211587e+03  1.009033546271e+00 -1.103490874013e-03  7.811729422581e-02 -6.265930884089e-02  4.089662605515e+01 -1.730982097749e+02 
 1.183506729519e+03  1.009033469002e+00 -1.167236825560e-03  7.811724651564e-02 -6.627898481113e-02  4.088911551475e+01 -1.727037436744e+02 
 1.251875025863e+03  1.009033382548e+00 -1.234665220769e-03  7.811719313697e-02 -7.010776073430e-02  4.088072754681e+01 -1.722872560991e+02 
 1.324192791886e+03  1.009033285817e+00 -1.305988784616e-03  7.811713341568e-02 -7.415771582351e-02  4.087136164579e+01 -1.718476119577e+02 
 1.400688178818e+03  1.009033177587e+00 -1.381432530569e-03  7.811706659279e-02 -7.844162708456e-02  4.086090628629e+01 -1.713836346251e+02 
 1.481602517626e+03  1.009033056491e+00 -1.461234470365e-03  7.811699182440e-02 -8.297300962163e-02  4.084923783420e+01 -1.708941076100e+02 
 1.567191080378e+03  1.009032921001e+00 -1.545646364838e-03  7.811690817101e-02 -8.776615927559e-02  4.083621938106e+01 -1.703777769576e+02 
 1.657723885589e+03  1.009032769405e+00 -1.634934518257e-03  7.811681457378e-02 -9.283619773294e-02  4.082169950417e+01 -1.698333545147e+02 
 1.753486550083e+03  1.009032599788e+00 -1.729380618375e-03  7.811670984594e-02 -9.819912023186e-02  4.080551095389e+01 -1.692595222049e+02 
 1.854781190071e+03  1.009032410009e+00 -1.829282624852e-03  7.811659267434e-02 -1.038718460151e-01  4.078746927660e+01 -1.686549374711e+02 
 1.961927374280e+03  1.009032197669e+00 -1.934955709567e-03  7.811646156975e-02 -1.098722717313e-01  4.076737139149e+01 -1.680182400422e+02 
 2.075263132145e+03  1.009031960089e+00 -2.046733250452e-03  7.811631488117e-02 -1.162193278764e-01  4.074499412541e+01 -1.673480602271e+02 
 2.195146020235e+03  1.009031694267e+00 -2.164967883284e-03  7.811615076080e-02 -1.229330385277e-01  4.072009274016e+01 -1.666430289036e+02 
 2.321954250289e+03  1.009031396846e+00 -2.290032614277e-03  7.811596712643e-02 -1.300345845323e-01  4.069239947594e+01 -1.659017894001e+02 
 2.456087882417e+03  1.009031064070e+00 -2.422321996335e-03  7.811576166124e-02 -1.375463703127e-01  4.066162214384e+01 -1.651230114688e+02 
 2.597970087226e+03  1.009030691736e+00 -2.562253373767e-03  7.811553177277e-02 -1.454920945620e-01  4.062744282067e+01 -1.643054075054e+02 
 2.748048480853e+03  1.009030275142e+00 -2.710268198754e-03  7.811527455765e-02 -1.538968250177e-01  4.058951669637e+01 -1.634477511746e+02 
 2.906796537132e+03  1.009029809026e+00 -2.866833423899e-03  7.811498676031e-02 -1.627870775583e-01  4.054747114034e+01 -1.625488985448e+02 
 3.074715081322e+03  1.009029287502e+00 -3.032442974539e-03  7.811466476030e-02 -1.721908998338e-01  4.050090505924e+01 -1.616078117940e+02 
 3.252333870136e+03  1.009028703983e+00 -3.207619307567e-03  7.811430447667e-02 -1.821379598145e-01  4.044938864220e+01 -1.606235854196e+02 
 3.440213263040e+03  1.009028051100e+00 -3.392915058302e-03  7.811390136628e-02 -1.926596393440e-01  4.039246357157e+01 -1.595954748735e+02 
 3.638945990099e+03  1.009027320607e+00 -3.588914784047e-03  7.811345033562e-02 -2.037891331916e-01  4.032964381748e+01 -1.585229273000e+02 
 3.849159021950e+03  1.009026503279e+00 -3.796236807358e-03  7.811294569062e-02 -2.155615537737e-01  4.026041710926e+01 -1.574056139991e+02 
 4.071515547790e+03  1.009025588793e+00 -4.015535166238e-03  7.811238105527e-02 -2.280140419583e-01  4.018424719353e+01 -1.562434639932e+02 
 4.306717067640e+03  1.009024565599e+00 -4.247501676489e-03  7.811174929817e-02 -2.411858842495e-01  4.010057697089e+01 -1.550366979174e+02 
 4.555505605468e+03  1.009023420776e+00 -4.492868113449e-03  7.811104243534e-02 -2.551186367655e-01  4.000883259411e+01 -1.537858612228e+02 
 4.818666050152e+03  1.009022139865e+00 -4.752408518920e-03  7.811025154596e-02 -2.698562563428e-01  3.990842857990e+01 -1.524918555037e+02 
 5.097028631689e+03  1.009020706689e+00 -5.026941642406e-03  7.810936663589e-02 -2.854452392866e-01  3.979877395989e+01 -1.511559665373e+02 
 5.391471540435e+03  1.009019103146e+00 -5.317333522026e-03  7.810837652568e-02 -3.019347680772e-01  3.967927944041e+01 -1.497798875448e+02 
 5.702923697662e+03  1.009017308987e+00 -5.624500214516e-03  7.810726871400e-02 -3.193768665687e-01  3.954936549646e+01 -1.483657360533e+02 
 6.032367686157e+03  1.009015301551e+00 -5.949410683247e-03  7.810602920779e-02 -3.378265641958e-01  3.940847126034e+01 -1.469160627673e+02 
 6.380842850118e+03  1.009013055485e+00 -6.293089852475e-03  7.810464234302e-02 -3.573420696579e-01  3.925606399871e+01 -1.454338509974e+02 
 6.749448574119e+03  1.009010542422e+00 -6.656621836808e-03  7.810309060337e-02 -3.779849546002e-01  3.909164890970e+01 -1.439225054360e+02 
 7.139347751503e+03  1.009007730625e+00 -7.041153357681e-03  7.810135439160e-02 -3.998203479682e-01  3.891477891839e+01 -1.423858294150e+02 
 7.551770453120e+03  1.009004584580e+00 -7.447897357296e-03  7.809941176290e-02 -4.229171416431e-01  3.872506410246e+01 -1.408279903036e+02 
 7.988017808016e+03  1.009001064554e+00 -7.878136818070e-03  7.809723818293e-02 -4.473482078203e-01  3.852218035554e+01 -1.392534733237e+02 
 8.449466108283e+03  1.008997126091e+00 -8.333228804986e-03  7.809480618914e-02 -4.731906291410e-01  3.830587690620e+01 -1.376670246039e+02 
 8.937571151054e+03  1.008992719450e+00 -8.814608738721e-03  7.809208505288e-02 -5.005259420346e-01  3.807598233021e+01 -1.360735850574e+02 
 9.453872831308e+03  1.008987788974e+00 -9.323794915121e-03  7.808904038829e-02 -5.294403941792e-01  3.783240875896e+01 -1.344782171797e+02 
 1.000000000000e+04  1.008982272394e+00 -9.862393283395e-03  7.808563373153e-02 -5.600252168049e-01  3.757515406656e+01 -1.328860273754e+02 
 1.057767560283e+04  1.008976100036e+00 -1.043210250133e-02  7.808182202776e-02 -5.923769129098e-01  3.730430192229e+01 -1.313020866903e+02 
 1.118872211587e+04  1.008969193943e+00 -1.103471927827e-02  7.807755710043e-02 -6.265975620271e-01  3.702001970348e+01 -1.297313530082e+02 
 1.183506729519e+04  1.008961466893e+00 -1.167214402406e-02  7.807278505789e-02 -6.627951426209e-01  3.672255437975e+01 -1.281785976075e+02 
 1.251875025863e+04  1.008952821290e+00 -1.234638682597e-02  7.806744557267e-02 -7.010838734053e-01  3.641222658088e+01 -1.266483386623e+02 
 1.324192791886e+04  1.008943147941e+00 -1.305957376246e-02  7.806147115040e-02 -7.415845741432e-01  3.608942314272e+01 -1.251447839030e+02 
 1.400688178818e+04  1.008932324669e+00 -1.381395358147e-02  7.805478626236e-02 -7.844250475662e-01  3.575458848810e+01 -1.236717839354e+02 
 1.481602517626e+04  1.008920214772e+00 -1.461190476036e-02  7.804730637810e-02 -8.297404834603e-01  3.540821522844e+01 -1.222327971609e+02 
 1.567191080378e+04  1.008906665296e+00 -1.545594296545e-02  7.803893691674e-02 -8.776738860301e-01  3.505083437692e+01 -1.208308665858e+02 
 1.657723885589e+04  1.008891505104e+00 -1.634872894209e-02  7.802957201284e-02 -9.283765264097e-01  3.468300554090e+01 -1.194686081521e+02 
 1.753486550083e+04  1.008874542709e+00 -1.729307684655e-02  7.801909320753e-02 -9.820084210788e-01  3.430530742166e+01 -1.181482098337e+02 
 1.854781190071e+04  1.008855563863e+00 -1.829196305730e-02  7.800736791632e-02 -1.038738838481e+00  3.391832889079e+01 -1.168714402311e+02 
 1.961927374280e+04  1.008834328840e+00 -1.934853548167e-02  7.799424775198e-02 -1.098746834925e+00  3.352266085205e+01 -1.156396652584e+02 
 2.075263132145e+04  1.008810569414e+00 -2.046612338917e-02  7.797956663771e-02 -1.162221821750e+00  3.311888903109e+01 -1.144538713184e+02 
 2.195146020235e+04  1.008783985466e+00 -2.164824780023e-02  7.796313868321e-02 -1.229364165662e+00  3.270758777390e+01 -1.133146933639e+02 
 2.321954250289e+04  1.008754241193e+00 -2.289863245687e-02  7.794475582029e-02 -1.300385824014e+00  3.228931488144e+01 -1.122224463248e+02 
 2.456087882417e+04  1.008720960859e+00 -2.422121540970e-02  7.792418513782e-02 -1.375511017359e+00  3.186460746102e+01 -1.111771584997e+02 
 2.597970087226e+04  1.008683724054e+00 -2.562016124840e-02  7.790116591466e-02 -1.454976941222e+00  3.143397874147e+01 -1.101786057098e+02 
 2.748048480853e+04  1.008642060369e+00 -2.709987401738e-02  7.787540625547e-02 -1.539034519962e+00  3.099791577119e+01 -1.092263451886e+02 
 2.906796537132e+04  1.008595443458e+00 -2.866501083478e-02  7.784657938428e-02 -1.627949204322e+00  3.055687790752e+01 -1.083197484374e+02 
 3.074715081322e+04  1.008543284376e+00 -3.032049627479e-02  7.781431939715e-02 -1.722001816791e+00  3.011129598856e+01 -1.074580323902e+02 
 3.252333870136e+04  1.008484924131e+00 -3.207153752184e-02  7.777821658026e-02 -1.821489446061e+00  2.966157208882e+01 -1.066402885167e+02 
 3.440213263040e+04  1.008419625353e+00 -3.392364035353e-02  7.773781211240e-02 -1.926726394787e+00  2.920807975256e+01 -1.058655095540e+02 
 3.638945990099e+04  1.008346562962e+00 -3.588262598203e-02  7.769259212529e-02 -2.038045183497e+00  2.875116461120e+01 -1.051326137426e+02 
 3.849159021950e+04  1.008264813726e+00 -3.795464879614e-02  7.764198101957e-02 -2.155797614397e+00  2.829114529804e+01 -1.044404665273e+02 
 4.071515547790e+04  1.008173344581e+00 -4.014621503170e-02  7.758533398802e-02 -2.280355898265e+00  2.782831458577e+01 -1.037878997807e+02 
 4.306717067640e+04  1.008070999546e+00 -4.246420242477e-02  7.752192856465e-02 -2.412113849447e+00  2.736294067777e+01 -1.031737286380e+02 
 4.555505605468e+04  1.007956485092e+00 -4.491588086301e-02  7.745095516948e-02 -2.551488152072e+00  2.689526860157e+01 -1.025967661113e+02 
 4.818666050152e+04  1.007828353749e+00 -4.750893409205e-02  7.737150642016e-02 -2.698919703439e+00  2.642552165434e+01 -1.020558356388e+02 
 5.097028631689e+04  1.007684985769e+00 -5.025148249749e-02  7.728256510575e-02 -2.854875038908e+00  2.595390286553e+01 -1.015497817682e+02 
 5.391471540435e+04  1.007524568590e+00 -5.315210698598e-02  7.718299065903e-02 -3.019847843410e+00  2.548059644806e+01 -1.010774791703e+02 
 5.702923697662e+04  1.007345073850e+00 -5.621987400355e-02  7.707150387170e-02 -3.194360556237e+00  2.500576921296e+01 -1.006378401638e+02 
 6.032367686157e+04  1.007144231652e+00 -5.946436170429e-02  7.694666963816e-02 -3.378966075183e+00  2.452957193162e+01 -1.002298209392e+02 
 6.380842850118e+04  1.006919501742e+00 -6.289568727857e-02  7.680687745969e-02 -3.574249566855e+00  2.405214063377e+01 -9.985242665506e+01 
 6.749448574119e+04  1.006668041248e+00 -6.652453544806e-02  7.665031937447e-02 -3.780830391084e+00  2.357359783206e+01 -9.950471556309e+01 
 7.139347751503e+04  1.006386668542e+00 -7.036218809161e-02  7.647496501567e-02 -3.999364146266e+00  2.309405367144e+01 -9.918580231805e+01 
 7.551770453120e+04  1.006071822764e+00 -7.442055502801e-02  7.627853322397e-02 -4.230544847757e+00  2.261360699373e+01 -9.889486058248e+01 
 7.988017808016e+04  1.005719518501e+00 -7.871220583529e-02  7.605845992223e-02 -4.475107244965e+00  2.213234632640e+01 -9.863112507164e+01 
 8.449466108283e+04  1.005325295000e+00 -8.325040270242e-02  7.581186149050e-02 -4.733829291960e+00  2.165035078765e+01 -9.839389311885e+01 
 8.937571151054e+04  1.004884159278e+00 -8.804913416591e-02  7.553549308731e-02 -5.007534780935e+00  2.116769091549e+01 -9.818252586828e+01 
 9.453872831308e+04  1.004390522372e+00 -9.312314961151e-02  7.522570106994e-02 -5.297096152936e+00  2.068442942095e+01 -9.799644916934e+01 
 1.000000000000e+05  1.003838127901e+00 -9.848799434444e-02  7.487836860476e-02 -5.603437499910e+00  2.020062186973e+01 -9.783515424508e+01 
 1.057767560283e+05  1.003219971990e+00 -1.041600449918e-01  7.448885334635e-02 -5.927537774716e+00  1.971631729496e+01 -9.769819819389e+01 
 1.118872211587e+05  1.002528213506e+00 -1.101565449179e-01  7.405191589122e-02 -6.270434226839e+00  1.923155874511e+01 -9.758520437797e+01 
 1.183506729519e+05  1.001754073405e+00 -1.164956392522e-01  7.356163745059e-02 -6.633226083914e+00  1.874638377061e+01 -9.749586274369e+01 
 1.251875025863e+05  1.000887721865e+00 -1.231964090221e-01  7.301132489524e-02 -7.017078501333e+00  1.826082485259e+01 -9.742993011233e+01 
 1.324192791886e+05  9.999181516817e-01 -1.302789037583e-01  7.239340094871e-02 -7.423226805268e+00  1.777490977668e+01 -9.738723047397e+01 
 1.400688178818e+05  9.988330362397e-01 -1.377641717725e-01  7.169927688248e-02 -7.852981056899e+00  1.728866195508e+01 -9.736765531272e+01 
 1.481602517626e+05  9.976185701372e-01 -1.456742871162e-01  7.091920452062e-02 -8.307730969353e+00  1.680210069940e+01 -9.737116398719e+01 
 1.567191080378e+05  9.962592903339e-01 -1.540323719687e-01  7.004210374470e-02 -8.788951211498e+00  1.631524144763e+01 -9.739778418753e+01 
 1.657723885589e+05  9.947378753818e-01 -1.628626129552e-01  6.905536078140e-02 -9.298207140143e+00  1.582809594491e+01 -9.744761248225e+01 
 1.753486550083e+05  9.930349200498e-01 -1.721902694398e-01  6.794459176920e-02 -9.837161001495e+00  1.534067238299e+01 -9.752081497377e+01 
 1.854781190071e+05  9.911286822693e-01 -1.820416715055e-01  6.669336463572e-02 -1.040757865549e+01  1.485297549546e+01 -9.761762806786e+01 
 1.961927374280e+05  9.889947990486e-01 -1.924442046380e-01  6.528287139380e-02 -1.101133687389e+01  1.436500661361e+01 -9.773835938002e+01 
 2.075263132145e+05  9.866059674300e-01 -2.034262773861e-01  6.369153949881e-02 -1.165043126863e+01  1.387676368611e+01 -9.788338873837e+01 
 2.195146020235e+05  9.839315865197e-01 -2.150172679512e-01  6.189457283420e-02 -1.232698493986e+01  1.338824124635e+01 -9.805316939401e+01 
 2.321954250289e+05  9.809373556124e-01 -2.272474435153e-01  5.986340365526e-02 -1.304325788607e+01  1.289943035164e+01 -9.824822930287e+01 
 2.456087882417e+05  9.775848235490e-01 -2.401478458752e-01  5.756504001230e-02 -1.380165728063e+01  1.241031847567e+01 -9.846917258526e+01 
 2.597970087226e+05  9.738308836499e-01 -2.537501346886e-01  5.496128508922e-02 -1.460474869538e+01  1.192088935833e+01 -9.871668111749e+01 
 2.748048480853e+05  9.696272083658e-01 -2.680863776856e-01  5.200780152568e-02 -1.545526836141e+01  1.143112281350e+01 -9.899151626262e+01 
 2.906796537132e+05  9.649196174416e-01 -2.831887747407e-01  4.865298723135e-02 -1.635613656715e+01  1.094099449019e+01 -9.929452073177e+01 
 3.074715081322e+05  9.596473733589e-01 -2.990892994618e-01  4.483662200575e-02 -1.731047228974e+01  1.045047558552e+01 -9.962662056824e+01 
