 frequency       AmagdB          Aphdeg         
 1.19792981e+03  5.92870814e+01 -7.42755515e+01 
 1.25325434e+03  5.89225810e+01 -7.49381749e+01 
 1.31113394e+03  5.85558476e+01 -7.55754603e+01 
 1.37168662e+03  5.81870500e+01 -7.61880763e+01 
 1.43503583e+03  5.78163459e+01 -7.67767120e+01 
 1.50131073e+03  5.74438827e+01 -7.73420707e+01 
 1.57064643e+03  5.70697974e+01 -7.78848648e+01 
 1.64318429e+03  5.66942179e+01 -7.84058116e+01 
 1.71907220e+03  5.63172626e+01 -7.89056290e+01 
 1.79846488e+03  5.59390414e+01 -7.93850322e+01 
 1.88152418e+03  5.55596563e+01 -7.98447305e+01 
 1.96841945e+03  5.51792013e+01 -8.02854247e+01 
 2.05932784e+03  5.47977636e+01 -8.07078052e+01 
 2.15443469e+03  5.44154236e+01 -8.11125499e+01 
 2.25393390e+03  5.40322555e+01 -8.15003230e+01 
 2.35802834e+03  5.36483275e+01 -8.18717733e+01 
 2.46693021e+03  5.32637027e+01 -8.22275337e+01 
 2.58086154e+03  5.28784391e+01 -8.25682203e+01 
 2.70005462e+03  5.24925898e+01 -8.28944317e+01 
 2.82475244e+03  5.21062039e+01 -8.32067489e+01 
 2.95520924e+03  5.17193265e+01 -8.35057348e+01 
 3.09169098e+03  5.13319988e+01 -8.37919342e+01 
 3.23447591e+03  5.09442589e+01 -8.40658741e+01 
 3.38385515e+03  5.05561416e+01 -8.43280633e+01 
 3.54013324e+03  5.01676787e+01 -8.45789926e+01 
 3.70362879e+03  4.97788997e+01 -8.48191358e+01 
 3.87467512e+03  4.93898313e+01 -8.50489489e+01 
 4.05362096e+03  4.90004981e+01 -8.52688713e+01 
 4.24083114e+03  4.86109227e+01 -8.54793259e+01 
 4.43668733e+03  4.82211258e+01 -8.56807194e+01 
 4.64158883e+03  4.78311262e+01 -8.58734428e+01 
 4.85595339e+03  4.74409413e+01 -8.60578719e+01 
 5.08021805e+03  4.70505869e+01 -8.62343678e+01 
 5.31484001e+03  4.66600775e+01 -8.64032772e+01 
 5.56029763e+03  4.62694263e+01 -8.65649331e+01 
 5.81709133e+03  4.58786456e+01 -8.67196549e+01 
 6.08574464e+03  4.54877464e+01 -8.68677495e+01 
 6.36680529e+03  4.50967389e+01 -8.70095111e+01 
 6.66084629e+03  4.47056325e+01 -8.71452221e+01 
 6.96846712e+03  4.43144355e+01 -8.72751532e+01 
 7.29029493e+03  4.39231557e+01 -8.73995643e+01 
 7.62698586e+03  4.35318004e+01 -8.75187046e+01 
 7.97922634e+03  4.31403759e+01 -8.76328131e+01 
 8.34773449e+03  4.27488883e+01 -8.77421190e+01 
 8.73326162e+03  4.23573428e+01 -8.78468422e+01 
 9.13659373e+03  4.19657447e+01 -8.79471936e+01 
 9.55855309e+03  4.15740982e+01 -8.80433754e+01 
 1.00000000e+04  4.11824077e+01 -8.81355819e+01 
 1.04618344e+04  4.07906768e+01 -8.82239993e+01 
 1.09449980e+04  4.03989091e+01 -8.83088063e+01 
 1.14504757e+04  4.00071078e+01 -8.83901745e+01 
 1.19792981e+04  3.96152756e+01 -8.84682687e+01 
 1.25325434e+04  3.92234154e+01 -8.85432469e+01 
 1.31113394e+04  3.88315293e+01 -8.86152613e+01 
 1.37168662e+04  3.84396198e+01 -8.86844579e+01 
 1.43503583e+04  3.80476888e+01 -8.87509770e+01 
 1.50131073e+04  3.76557381e+01 -8.88149538e+01 
 1.57064643e+04  3.72637694e+01 -8.88765180e+01 
 1.64318429e+04  3.68717842e+01 -8.89357949e+01 
 1.71907220e+04  3.64797840e+01 -8.89929048e+01 
 1.79846488e+04  3.60877700e+01 -8.90479638e+01 
 1.88152418e+04  3.56957434e+01 -8.91010839e+01 
 1.96841945e+04  3.53037053e+01 -8.91523732e+01 
 2.05932784e+04  3.49116565e+01 -8.92019359e+01 
 2.15443469e+04  3.45195981e+01 -8.92498729e+01 
 2.25393390e+04  3.41275307e+01 -8.92962818e+01 
 2.35802834e+04  3.37354552e+01 -8.93412570e+01 
 2.46693021e+04  3.33433722e+01 -8.93848901e+01 
 2.58086154e+04  3.29512822e+01 -8.94272700e+01 
 2.70005462e+04  3.25591859e+01 -8.94684829e+01 
 2.82475244e+04  3.21670838e+01 -8.95086127e+01 
 2.95520924e+04  3.17749762e+01 -8.95477413e+01 
 3.09169098e+04  3.13828636e+01 -8.95859482e+01 
 3.23447591e+04  3.09907463e+01 -8.96233114e+01 
 3.38385515e+04  3.05986247e+01 -8.96599070e+01 
 3.54013324e+04  3.02064991e+01 -8.96958095e+01 
 3.70362879e+04  2.98143696e+01 -8.97310920e+01 
 3.87467512e+04  2.94222366e+01 -8.97658266e+01 
 4.05362096e+04  2.90301002e+01 -8.98000839e+01 
 4.24083114e+04  2.86379607e+01 -8.98339337e+01 
 4.43668733e+04  2.82458180e+01 -8.98674451e+01 
 4.64158883e+04  2.78536724e+01 -8.99006864e+01 
 4.85595339e+04  2.74615239e+01 -8.99337253e+01 
 5.08021805e+04  2.70693727e+01 -8.99666290e+01 
 5.31484001e+04  2.66772187e+01 -8.99994648e+01 
 5.56029763e+04  2.62850619e+01 -9.00322995e+01 
 5.81709133e+04  2.58929025e+01 -9.00652000e+01 
 6.08574464e+04  2.55007403e+01 -9.00982334e+01 
 6.36680529e+04  2.51085753e+01 -9.01314671e+01 
 6.66084629e+04  2.47164075e+01 -9.01649687e+01 
 6.96846712e+04  2.43242367e+01 -9.01988065e+01 
 7.29029493e+04  2.39320629e+01 -9.02330494e+01 
 7.62698586e+04  2.35398859e+01 -9.02677674e+01 
 7.97922634e+04  2.31477055e+01 -9.03030311e+01 
 8.34773449e+04  2.27555216e+01 -9.03389123e+01 
 8.73326162e+04  2.23633340e+01 -9.03754843e+01 
 9.13659373e+04  2.19711422e+01 -9.04128214e+01 
 9.55855309e+04  2.15789462e+01 -9.04509998e+01 
 1.00000000e+05  2.11867456e+01 -9.04900973e+01 
 1.04618344e+05  2.07945400e+01 -9.05301935e+01 
 1.09449980e+05  2.04023290e+01 -9.05713701e+01 
 1.14504757e+05  2.00101122e+01 -9.06137109e+01 
 1.19792981e+05  1.96178891e+01 -9.06573022e+01 
 1.25325434e+05  1.92256591e+01 -9.07022327e+01 
 1.31113394e+05  1.88334217e+01 -9.07485939e+01 
 1.37168662e+05  1.84411762e+01 -9.07964802e+01 
 1.43503583e+05  1.80489218e+01 -9.08459890e+01 
 1.50131073e+05  1.76566579e+01 -9.08972212e+01 
 1.57064643e+05  1.72643834e+01 -9.09502809e+01 
 1.64318429e+05  1.68720975e+01 -9.10052760e+01 
 1.71907220e+05  1.64797991e+01 -9.10623185e+01 
 1.79846488e+05  1.60874871e+01 -9.11215242e+01 
 1.88152418e+05  1.56951601e+01 -9.11830136e+01 
 1.96841945e+05  1.53028168e+01 -9.12469116e+01 
 2.05932784e+05  1.49104557e+01 -9.13133479e+01 
 2.15443469e+05  1.45180751e+01 -9.13824575e+01 
 2.25393390e+05  1.41256732e+01 -9.14543806e+01 
 2.35802834e+05  1.37332480e+01 -9.15292632e+01 
 2.46693021e+05  1.33407973e+01 -9.16072570e+01 
 2.58086154e+05  1.29483188e+01 -9.16885202e+01 
 2.70005462e+05  1.25558097e+01 -9.17732174e+01 
 2.82475244e+05  1.21632673e+01 -9.18615200e+01 
 2.95520924e+05  1.17706883e+01 -9.19536066e+01 
 3.09169098e+05  1.13780695e+01 -9.20496633e+01 
 3.23447591e+05  1.09854069e+01 -9.21498841e+01 
 3.38385515e+05  1.05926966e+01 -9.22544713e+01 
 3.54013324e+05  1.01999340e+01 -9.23636356e+01 
 3.70362879e+05  9.80711414e+00 -9.24775968e+01 
 3.87467512e+05  9.41423173e+00 -9.25965841e+01 
 4.05362096e+05  9.02128087e+00 -9.27208364e+01 
 4.24083114e+05  8.62825511e+00 -9.28506029e+01 
 4.43668733e+05  8.23514742e+00 -9.29861434e+01 
 4.64158883e+05  7.84195010e+00 -9.31277287e+01 
 4.85595339e+05  7.44865474e+00 -9.32756413e+01 
 5.08021805e+05  7.05525215e+00 -9.34301757e+01 
 5.31484001e+05  6.66173227e+00 -9.35916386e+01 
 5.56029763e+05  6.26808411e+00 -9.37603500e+01 
