 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  3.79584768e-07  7.67626968e-04 
 4.81866605e+02  3.69603750e-07  7.20310221e-04 
 5.09702863e+02  3.59913383e-07  6.75022639e-04 
 5.39147154e+02  3.50505960e-07  6.31789784e-04 
 5.70292370e+02  3.41373991e-07  5.90623215e-04 
 6.03236769e+02  3.32510196e-07  5.51520693e-04 
 6.38084285e+02  3.23907502e-07  5.14466761e-04 
 6.74944857e+02  3.15559037e-07  4.79433656e-04 
 7.13934775e+02  3.07458119e-07  4.46382459e-04 
 7.55177045e+02  2.99598256e-07  4.15264416e-04 
 7.98801781e+02  2.91973138e-07  3.86022356e-04 
 8.44946611e+02  2.84576631e-07  3.58592151e-04 
 8.93757115e+02  2.77402771e-07  3.32904149e-04 
 9.45387283e+02  2.70445763e-07  3.08884545e-04 
 1.00000000e+03  2.63699970e-07  2.86456662e-04 
 1.05776756e+03  2.57159912e-07  2.65542108e-04 
 1.11887221e+03  2.50820259e-07  2.46061808e-04 
 1.18350673e+03  2.44675826e-07  2.27936897e-04 
 1.25187503e+03  2.38721570e-07  2.11089479e-04 
 1.32419279e+03  2.32952585e-07  1.95443258e-04 
 1.40068818e+03  2.27364093e-07  1.80924044e-04 
 1.48160252e+03  2.21951448e-07  1.67460155e-04 
 1.56719108e+03  2.16710121e-07  1.54982711e-04 
 1.65772389e+03  2.11635706e-07  1.43425855e-04 
 1.75348655e+03  2.06723907e-07  1.32726885e-04 
 1.85478119e+03  2.01970541e-07  1.22826335e-04 
 1.96192737e+03  1.97371526e-07  1.13667993e-04 
 2.07526313e+03  1.92922887e-07  1.05198887e-04 
 2.19514602e+03  1.88620741e-07  9.73692270e-05 
 2.32195425e+03  1.84461303e-07  9.01323274e-05 
 2.45608788e+03  1.80440874e-07  8.34445023e-05 
 2.59797009e+03  1.76555844e-07  7.72649507e-05 
 2.74804848e+03  1.72802686e-07  7.15556291e-05 
 2.90679654e+03  1.69177948e-07  6.62811174e-05 
 3.07471508e+03  1.65678259e-07  6.14084817e-05 
 3.25233387e+03  1.62300318e-07  5.69071357e-05 
 3.44021326e+03  1.59040895e-07  5.27487029e-05 
 3.63894599e+03  1.55896824e-07  4.89068820e-05 
 3.84915902e+03  1.52865006e-07  4.53573149e-05 
 4.07151555e+03  1.49942402e-07  4.20774600e-05 
 4.30671707e+03  1.47126032e-07  3.90464706e-05 
 4.55550561e+03  1.44412972e-07  3.62450787e-05 
 4.81866605e+03  1.41800355e-07  3.36554848e-05 
 5.09702863e+03  1.39285363e-07  3.12612534e-05 
 5.39147154e+03  1.36865231e-07  2.90472147e-05 
 5.70292370e+03  1.34537242e-07  2.69993727e-05 
 6.03236769e+03  1.32298726e-07  2.51048179e-05 
 6.38084285e+03  1.30147062e-07  2.33516466e-05 
 6.74944857e+03  1.28079671e-07  2.17288851e-05 
 7.13934775e+03  1.26094020e-07  2.02264193e-05 
 7.55177045e+03  1.24187620e-07  1.88349292e-05 
 7.98801781e+03  1.22358023e-07  1.75458276e-05 
 8.44946611e+03  1.20602825e-07  1.63512036e-05 
 8.93757115e+03  1.18919664e-07  1.52437703e-05 
 9.45387283e+03  1.17306219e-07  1.42168158e-05 
 1.00000000e+04  1.15760213e-07  1.32641584e-05 
 1.05776756e+04  1.14279407e-07  1.23801051e-05 
 1.11887221e+04  1.12861609e-07  1.15594126e-05 
 1.18350673e+04  1.11504665e-07  1.07972523e-05 
 1.25187503e+04  1.10206466e-07  1.00891769e-05 
 1.32419279e+04  1.08964945e-07  9.43109070e-06 
 1.40068818e+04  1.07778078e-07  8.81922093e-06 
 1.48160252e+04  1.06643884e-07  8.25009249e-06 
 1.56719108e+04  1.05560428e-07  7.72050399e-06 
 1.65772389e+04  1.04525818e-07  7.22750581e-06 
 1.75348655e+04  1.03538206e-07  6.76838000e-06 
 1.85478119e+04  1.02595791e-07  6.34062162e-06 
 1.96192737e+04  1.01696817e-07  5.94192171e-06 
 2.07526313e+04  1.00839571e-07  5.57015150e-06 
 2.19514602e+04  1.00022389e-07  5.22334791e-06 
 2.32195425e+04  9.92436524e-08  4.89970029e-06 
 2.45608788e+04  9.85017876e-08  4.59753809e-06 
 2.59797009e+04  9.77952678e-08  4.31531968e-06 
 2.74804848e+04  9.71226121e-08  4.05162191e-06 
 2.90679654e+04  9.64823855e-08  3.80513064e-06 
 3.07471508e+04  9.58731985e-08  3.57463200e-06 
 3.25233387e+04  9.52937071e-08  3.35900433e-06 
 3.44021326e+04  9.47426120e-08  3.15721082e-06 
 3.63894599e+04  9.42186586e-08  2.96829272e-06 
 3.84915902e+04  9.37206362e-08  2.79136312e-06 
 4.07151555e+04  9.32473774e-08  2.62560124e-06 
 4.30671707e+04  9.27977577e-08  2.47024719e-06 
 4.55550561e+04  9.23706943e-08  2.32459711e-06 
 4.81866605e+04  9.19651459e-08  2.18799880e-06 
 5.09702863e+04  9.15801114e-08  2.05984763e-06 
 5.39147154e+04  9.12146295e-08  1.93958281e-06 
 5.70292370e+04  9.08677773e-08  1.82668400e-06 
