 @n.x1a.nsg13_lv_nmos[weff] @n.x3b.Nsg13_lv_nmos[weff] @n.x3b.Nsg13_lv_nmos[leff] @n.x3b.Nsg13_lv_nmos[ids] @n.x3b.Nsg13_lv_nmos[vgs] @n.x3b.Nsg13_lv_nmos[vds] @n.x3b.Nsg13_lv_nmos[vsb] @n.x3b.Nsg13_lv_nmos[vgt] @n.x3b.Nsg13_lv_nmos[vdss] @n.x3b.Nsg13_lv_nmos[gm] @n.x3b.Nsg13_lv_nmos[gmb] @n.x3b.Nsg13_lv_nmos[gds] @n.x3b.Nsg13_lv_nmos[sid] @n.x3b.Nsg13_lv_nmos[sfl]
 1.06100000e-05  1.70000000e-07  8.29115400e-06  3.20915679e-07  5.14235259e-01  3.36149789e-01  0.00000000e+00  3.52769364e-01  2.98492733e-01  1.85616769e-06  2.57966467e-07  5.58945963e-08  2.37755881e-26  7.04180431e-22 
 @n.x1a.nsg13_lv_nmos[weff] @n.x4a.Nsg13_lv_pmos[weff] @n.x4a.Nsg13_lv_pmos[leff] @n.x4a.Nsg13_lv_pmos[ids] @n.x4a.Nsg13_lv_pmos[vgs] @n.x4a.Nsg13_lv_pmos[vds] @n.x4a.Nsg13_lv_pmos[vsb] @n.x4a.Nsg13_lv_pmos[vgt] @n.x4a.Nsg13_lv_pmos[vdss] @n.x4a.Nsg13_lv_pmos[gm] @n.x4a.Nsg13_lv_pmos[gmb] @n.x4a.Nsg13_lv_pmos[gds] @n.x4a.Nsg13_lv_pmos[sid] @n.x4a.Nsg13_lv_pmos[sfl]
 1.06100000e-05  1.59100000e-05  1.34387805e-06  3.20914557e-07  3.54620576e-01  4.20385317e-01  2.65379424e-01 -3.98204888e-02  1.05544854e-01  9.36414963e-06  1.57030456e-06  1.45396819e-08  1.81151395e-25  2.21071887e-21 
 @n.x1a.nsg13_lv_nmos[weff] @n.x4b.Nsg13_lv_pmos[weff] @n.x4b.Nsg13_lv_pmos[leff] @n.x4b.Nsg13_lv_pmos[ids] @n.x4b.Nsg13_lv_pmos[vgs] @n.x4b.Nsg13_lv_pmos[vds] @n.x4b.Nsg13_lv_pmos[vsb] @n.x4b.Nsg13_lv_pmos[vgt] @n.x4b.Nsg13_lv_pmos[vdss] @n.x4b.Nsg13_lv_pmos[gm] @n.x4b.Nsg13_lv_pmos[gmb] @n.x4b.Nsg13_lv_pmos[gds] @n.x4b.Nsg13_lv_pmos[sid] @n.x4b.Nsg13_lv_pmos[sfl]
 1.06100000e-05  1.59100000e-05  1.34387805e-06  3.20910648e-07  3.54633984e-01  4.10157157e-01  2.65366016e-01 -3.98056970e-02  1.05546287e-01  9.36160933e-06  1.56991335e-06  1.49083351e-08  1.81143862e-25  2.21123507e-21 
 @n.x1a.nsg13_lv_nmos[weff] @n.x5a.Nsg13_lv_nmos[weff] @n.x5a.Nsg13_lv_nmos[leff] @n.x5a.Nsg13_lv_nmos[ids] @n.x5a.Nsg13_lv_nmos[vgs] @n.x5a.Nsg13_lv_nmos[vds] @n.x5a.Nsg13_lv_nmos[vsb] @n.x5a.Nsg13_lv_nmos[vgt] @n.x5a.Nsg13_lv_nmos[vdss] @n.x5a.Nsg13_lv_nmos[gm] @n.x5a.Nsg13_lv_nmos[gmb] @n.x5a.Nsg13_lv_nmos[gds] @n.x5a.Nsg13_lv_nmos[sid] @n.x5a.Nsg13_lv_nmos[sfl]
 1.06100000e-05  8.49000000e-06  1.94115400e-06  3.20891858e-07  1.94189806e-01  1.78425065e-01  3.35810194e-01 -4.34471044e-02  1.09841156e-01  9.55934918e-06  1.05668168e-06  3.67012002e-07  9.57395101e-26  1.03063341e-21 
 @n.x1a.nsg13_lv_nmos[weff] @n.x5b.Nsg13_lv_nmos[weff] @n.x5b.Nsg13_lv_nmos[leff] @n.x5b.Nsg13_lv_nmos[ids] @n.x5b.Nsg13_lv_nmos[vgs] @n.x5b.Nsg13_lv_nmos[vds] @n.x5b.Nsg13_lv_nmos[vsb] @n.x5b.Nsg13_lv_nmos[vgt] @n.x5b.Nsg13_lv_nmos[vdss] @n.x5b.Nsg13_lv_nmos[gm] @n.x5b.Nsg13_lv_nmos[gmb] @n.x5b.Nsg13_lv_nmos[gds] @n.x5b.Nsg13_lv_nmos[sid] @n.x5b.Nsg13_lv_nmos[sfl]
 1.06100000e-05  8.49000000e-06  1.94115400e-06  3.20910864e-07  1.93850211e-01  1.88327038e-01  3.36149789e-01 -4.38197531e-02  1.09817324e-01  9.56256378e-06  1.05552307e-06  3.65032558e-07  9.57859226e-26  1.02071208e-21 
 @n.x1a.nsg13_lv_nmos[weff] @n.x7a.Nsg13_lv_nmos[weff] @n.x7a.Nsg13_lv_nmos[leff] @n.x7a.Nsg13_lv_nmos[ids] @n.x7a.Nsg13_lv_nmos[vgs] @n.x7a.Nsg13_lv_nmos[vds] @n.x7a.Nsg13_lv_nmos[vsb] @n.x7a.Nsg13_lv_nmos[vgt] @n.x7a.Nsg13_lv_nmos[vdss] @n.x7a.Nsg13_lv_nmos[gm] @n.x7a.Nsg13_lv_nmos[gmb] @n.x7a.Nsg13_lv_nmos[gds] @n.x7a.Nsg13_lv_nmos[sid] @n.x7a.Nsg13_lv_nmos[sfl]
 1.06100000e-05  1.70000000e-07  4.21115400e-06  4.99992138e-07  4.87271210e-01  4.87271210e-01  0.00000000e+00  3.12664706e-01  2.71502991e-01  3.25623596e-06  4.46643082e-07  5.83455209e-08  4.09780837e-26  4.08606022e-21 
 @n.x1a.nsg13_lv_nmos[weff] @n.x7b.Nsg13_lv_nmos[weff] @n.x7b.Nsg13_lv_nmos[leff] @n.x7b.Nsg13_lv_nmos[ids] @n.x7b.Nsg13_lv_nmos[vgs] @n.x7b.Nsg13_lv_nmos[vds] @n.x7b.Nsg13_lv_nmos[vsb] @n.x7b.Nsg13_lv_nmos[vgt] @n.x7b.Nsg13_lv_nmos[vdss] @n.x7b.Nsg13_lv_nmos[gm] @n.x7b.Nsg13_lv_nmos[gmb] @n.x7b.Nsg13_lv_nmos[gds] @n.x7b.Nsg13_lv_nmos[sid] @n.x7b.Nsg13_lv_nmos[sfl]
 1.06100000e-05  1.70000000e-07  4.21115400e-06  4.96119556e-07  4.87271210e-01  4.24106182e-01  0.00000000e+00  3.12664691e-01  2.71503028e-01  3.23310967e-06  4.43628737e-07  6.46235557e-08  4.06683567e-26  4.04101067e-21 
