 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  7.65744254e-07  5.57561903e-04 
 4.81866605e+02  7.44769369e-07  5.38854031e-04 
 5.09702863e+02  7.24381702e-07  5.20438862e-04 
 5.39147154e+02  7.04565170e-07  5.02301007e-04 
 5.70292370e+02  6.85304139e-07  4.84426760e-04 
 6.03236769e+02  6.66583413e-07  4.66804327e-04 
 6.38084285e+02  6.48388221e-07  4.49424079e-04 
 6.74944857e+02  6.30704208e-07  4.32278786e-04 
 7.13934775e+02  6.13517418e-07  4.15363848e-04 
 7.55177045e+02  5.96814288e-07  3.98677481e-04 
 7.98801781e+02  5.80581635e-07  3.82220880e-04 
 8.44946611e+02  5.64806646e-07  3.65998306e-04 
 8.93757115e+02  5.49476870e-07  3.50017109e-04 
 9.45387283e+02  5.34580201e-07  3.34287663e-04 
 1.00000000e+03  5.20104879e-07  3.18823206e-04 
 1.05776756e+03  5.06039470e-07  3.03639577e-04 
 1.11887221e+03  4.92372866e-07  2.88754850e-04 
 1.18350673e+03  4.79094269e-07  2.74188881e-04 
 1.25187503e+03  4.66193186e-07  2.59962763e-04 
 1.32419279e+03  4.53659420e-07  2.46098227e-04 
 1.40068818e+03  4.41483062e-07  2.32617005e-04 
 1.48160252e+03  4.29654482e-07  2.19540183e-04 
 1.56719108e+03  4.18164323e-07  2.06887573e-04 
 1.65772389e+03  4.07003492e-07  1.94677138e-04 
 1.75348655e+03  3.96163152e-07  1.82924492e-04 
 1.85478119e+03  3.85634716e-07  1.71642487e-04 
 1.96192737e+03  3.75409841e-07  1.60840917e-04 
 2.07526313e+03  3.65480419e-07  1.50526329e-04 
 2.19514602e+03  3.55838573e-07  1.40701952e-04 
 2.32195425e+03  3.46476646e-07  1.31367723e-04 
 2.45608788e+03  3.37387199e-07  1.22520419e-04 
 2.59797009e+03  3.28563005e-07  1.14153860e-04 
 2.74804848e+03  3.19997038e-07  1.06259171e-04 
 2.90679654e+03  3.11682473e-07  9.88250957e-05 
 3.07471508e+03  3.03612677e-07  9.18383267e-05 
 3.25233387e+03  2.95781203e-07  8.52838533e-05 
 3.44021326e+03  2.88181788e-07  7.91453026e-05 
 3.63894599e+03  2.80808341e-07  7.34052688e-05 
 3.84915902e+03  2.73654946e-07  6.80456200e-05 
 4.07151555e+03  2.66715850e-07  6.30477785e-05 
 4.30671707e+03  2.59985463e-07  5.83929700e-05 
 4.55550561e+03  2.53458348e-07  5.40624413e-05 
 4.81866605e+03  2.47129220e-07  5.00376449e-05 
 5.09702863e+03  2.40992941e-07  4.63003932e-05 
 5.39147154e+03  2.35044513e-07  4.28329838e-05 
 5.70292370e+03  2.29279075e-07  3.96182974e-05 
 6.03236769e+03  2.23691898e-07  3.66398728e-05 
 6.38084285e+03  2.18278383e-07  3.38819598e-05 
 6.74944857e+03  2.13034051e-07  3.13295552e-05 
 7.13934775e+03  2.07954545e-07  2.89684226e-05 
 7.55177045e+03  2.03035621e-07  2.67850996e-05 
 7.98801781e+03  1.98273148e-07  2.47668946e-05 
 8.44946611e+03  1.93663101e-07  2.29018749e-05 
 8.93757115e+03  1.89201558e-07  2.11788482e-05 
 9.45387283e+03  1.84884694e-07  1.95873395e-05 
 1.00000000e+04  1.80708783e-07  1.81175633e-05 
 1.05776756e+04  1.76670189e-07  1.67603939e-05 
 1.11887221e+04  1.72765363e-07  1.55073337e-05 
 1.18350673e+04  1.68990841e-07  1.43504807e-05 
 1.25187503e+04  1.65343241e-07  1.32824952e-05 
 1.32419279e+04  1.61819258e-07  1.22965676e-05 
 1.40068818e+04  1.58415661e-07  1.13863856e-05 
 1.48160252e+04  1.55129292e-07  1.05461032e-05 
 1.56719108e+04  1.51957059e-07  9.77031017e-06 
 1.65772389e+04  1.48895938e-07  9.05400295e-06 
 1.75348655e+04  1.45942966e-07  8.39255690e-06 
 1.85478119e+04  1.43095240e-07  7.78169986e-06 
 1.96192737e+04  1.40349918e-07  7.21748718e-06 
 2.07526313e+04  1.37704208e-07  6.69627812e-06 
 2.19514602e+04  1.35155376e-07  6.21471375e-06 
 2.32195425e+04  1.32700737e-07  5.76969608e-06 
 2.45608788e+04  1.30337654e-07  5.35836874e-06 
 2.59797009e+04  1.28063541e-07  4.97809872e-06 
 2.74804848e+04  1.25875855e-07  4.62645952e-06 
 2.90679654e+04  1.23772100e-07  4.30121538e-06 
 3.07471508e+04  1.21749820e-07  4.00030664e-06 
 3.25233387e+04  1.19806606e-07  3.72183617e-06 
 3.44021326e+04  1.17940087e-07  3.46405675e-06 
 3.63894599e+04  1.16147935e-07  3.22535940e-06 
 3.84915902e+04  1.14427860e-07  3.00426259e-06 
 4.07151555e+04  1.12777613e-07  2.79940221e-06 
 4.30671707e+04  1.11194984e-07  2.60952235e-06 
 4.55550561e+04  1.09677802e-07  2.43346674e-06 
 4.81866605e+04  1.08223937e-07  2.27017088e-06 
 5.09702863e+04  1.06831296e-07  2.11865474e-06 
 5.39147154e+04  1.05497825e-07  1.97801607e-06 
 5.70292370e+04  1.04221511e-07  1.84742416e-06 
 6.03236769e+04  1.03000379e-07  1.72611418e-06 
 6.38084285e+04  1.01832496e-07  1.61338186e-06 
 6.74944857e+04  1.00715968e-07  1.50857868e-06 
 7.13934775e+04  9.96489410e-08  1.41110740e-06 
 7.55177045e+04  9.86296039e-08  1.32041790e-06 
 7.98801781e+04  9.76561859e-08  1.23600345e-06 
 8.44946611e+04  9.67269582e-08  1.15739717e-06 
 8.93757115e+04  9.58402343e-08  1.08416887e-06 
 9.45387283e+04  9.49943699e-08  1.01592205e-06 
 1.00000000e+05  9.41877638e-08  9.52291229e-07 
 1.05776756e+05  9.34188576e-08  8.92939400e-07 
 1.11887221e+05  9.26861360e-08  8.37555774e-07 
 1.18350673e+05  9.19881272e-08  7.85853648e-07 
 1.25187503e+05  9.13234026e-08  7.37568471e-07 
 1.32419279e+05  9.06905766e-08  6.92456059e-07 
 1.40068818e+05  9.00883074e-08  6.50290959e-07 
 1.48160252e+05  8.95152957e-08  6.10864939e-07 
 1.56719108e+05  8.89702854e-08  5.73985613e-07 
