 frequency       inoise_spectrum onoise_spectrum
 1.55051578e+05  1.87822069e-08  1.24421157e-07 
 1.73019574e+05  1.78239333e-08  1.18073154e-07 
 1.93069773e+05  1.69191255e-08  1.12079330e-07 
 2.15443469e+05  1.60650430e-08  1.06421532e-07 
 2.40409918e+05  1.52590947e-08  1.01082595e-07 
 2.68269580e+05  1.44988303e-08  9.60462876e-08 
 2.99357729e+05  1.37819328e-08  9.12972598e-08 
 3.34048498e+05  1.31062104e-08  8.68209929e-08 
 3.72759372e+05  1.24695895e-08  8.26037509e-08 
 4.15956216e+05  1.18701078e-08  7.86325348e-08 
 4.64158883e+05  1.13059076e-08  7.48950375e-08 
 5.17947468e+05  1.07752290e-08  7.13796015e-08 
 5.77969288e+05  1.02764041e-08  6.80751774e-08 
 6.44946677e+05  9.80785065e-09  6.49712839e-08 
 7.19685673e+05  9.36806638e-09  6.20579695e-08 
 8.03085722e+05  8.95562347e-09  5.93257755e-08 
 8.96150502e+05  8.56916307e-09  5.67657004e-08 
 1.00000000e+06  8.20739024e-09  5.43691660e-08 
 1.11588399e+06  7.86906902e-09  5.21279847e-08 
 1.24519708e+06  7.55301782e-09  5.00343291e-08 
 1.38949549e+06  7.25810506e-09  4.80807032e-08 
 1.55051578e+06  6.98324519e-09  4.62599158e-08 
 1.73019574e+06  6.72739502e-09  4.45650563e-08 
 1.93069773e+06  6.48955041e-09  4.29894728e-08 
 2.15443469e+06  6.26874345e-09  4.15267534e-08 
 2.40409918e+06  6.06403998e-09  4.01707097e-08 
 2.68269580e+06  5.87453759e-09  3.89153638e-08 
 2.99357729e+06  5.69936408e-09  3.77549376e-08 
 3.34048498e+06  5.53767628e-09  3.66838456e-08 
 3.72759372e+06  5.38865936e-09  3.56966896e-08 
 4.15956216e+06  5.25152638e-09  3.47882566e-08 
 4.64158883e+06  5.12551831e-09  3.39535179e-08 
 5.17947468e+06  5.00990411e-09  3.31876307e-08 
 5.77969288e+06  4.90398114e-09  3.24859398e-08 
 6.44946677e+06  4.80707563e-09  3.18439812e-08 
 7.19685673e+06  4.71854312e-09  3.12574853e-08 
 8.03085722e+06  4.63776899e-09  3.07223795e-08 
 8.96150502e+06  4.56416883e-09  3.02347914e-08 
 1.00000000e+07  4.49718873e-09  2.97910504e-08 
 1.11588399e+07  4.43630534e-09  2.93876878e-08 
 1.24519708e+07  4.38102583e-09  2.90214369e-08 
 1.38949549e+07  4.33088760e-09  2.86892307e-08 
 1.55051578e+07  4.28545781e-09  2.83881985e-08 
 1.73019574e+07  4.24433271e-09  2.81156619e-08 
 1.93069773e+07  4.20713684e-09  2.78691286e-08 
 2.15443469e+07  4.17352202e-09  2.76462860e-08 
 2.40409918e+07  4.14316628e-09  2.74449936e-08 
 2.68269580e+07  4.11577264e-09  2.72632744e-08 
 2.99357729e+07  4.09106782e-09  2.70993064e-08 
 3.34048498e+07  4.06880097e-09  2.69514130e-08 
 3.72759372e+07  4.04874224e-09  2.68180531e-08 
 4.15956216e+07  4.03068151e-09  2.66978121e-08 
 4.64158883e+07  4.01442698e-09  2.65893909e-08 
 5.17947468e+07  3.99980392e-09  2.64915967e-08 
 5.77969288e+07  3.98665333e-09  2.64033321e-08 
 6.44946677e+07  3.97483077e-09  2.63235857e-08 
 7.19685673e+07  3.96420516e-09  2.62514209e-08 
 8.03085722e+07  3.95465770e-09  2.61859661e-08 
 8.96150502e+07  3.94608078e-09  2.61264032e-08 
