FREQ        SnindBv     SninthdBv   SninfldBv   SnintotdBv  SninM1dBv   SninM2dBv   SninthtotdBv SninthM1dBv SninthM2dBv SninfltotdBv SninflM1dBv SninflM2dBv INOISE      ITHN        IFLN        IN(M1a.INOISE) IN(M1b.INOISE) IN(M2a.INOISE) IN(M2b.INOISE) IN(M1a.ITHN) IN(M1b.ITHN) IN(M2a.ITHN) IN(M2b.ITHN) IN(M1a.IFLN) IN(M1b.IFLN) IN(M2a.IFLN) IN(M2b.IFLN) ONOISE      OFLN        OTHN        OSHN        ISHN        DB(ONOISE)  DB(OFLN)    DB(OTHN)    DB(OSHN)    DB(INOISE)  DB(IFLN)    DB(ITHN)    DB(ISHN)   

 3.0747E+01 -1.1105E+02 -1.4411E+02 -1.1105E+02 -1.1105E+02 -1.1850E+02 -1.1191E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1105E+02 -1.1851E+02 -1.1191E+02  2.8035E-06  6.2310E-08  2.8028E-06  8.3996E-07  8.3997E-07  1.7909E-06  1.8003E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  8.3899E-07  8.3900E-07  1.7908E-06  1.8003E-06  3.7808E-03  3.7799E-03  8.4032E-05  0.0000E+00  0.0000E+00 -4.8448E+01 -4.8450E+01 -8.1511E+01 -3.0000E+02 -1.1105E+02 -1.1105E+02 -1.4411E+02 -3.0000E+02
 3.2523E+01 -1.1129E+02 -1.4411E+02 -1.1129E+02 -1.1129E+02 -1.1875E+02 -1.1215E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1129E+02 -1.1876E+02 -1.1215E+02  2.7259E-06  6.2310E-08  2.7252E-06  8.1676E-07  8.1676E-07  1.7413E-06  1.7505E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  8.1576E-07  8.1576E-07  1.7412E-06  1.7504E-06  3.6759E-03  3.6749E-03  8.4024E-05  0.0000E+00  0.0000E+00 -4.8693E+01 -4.8695E+01 -8.1512E+01 -3.0000E+02 -1.1129E+02 -1.1129E+02 -1.4411E+02 -3.0000E+02
 3.4402E+01 -1.1153E+02 -1.4411E+02 -1.1154E+02 -1.1153E+02 -1.1899E+02 -1.1239E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1154E+02 -1.1900E+02 -1.1239E+02  2.6505E-06  6.2310E-08  2.6497E-06  7.9420E-07  7.9420E-07  1.6931E-06  1.7020E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  7.9317E-07  7.9318E-07  1.6930E-06  1.7019E-06  3.5738E-03  3.5728E-03  8.4016E-05  0.0000E+00  0.0000E+00 -4.8937E+01 -4.8940E+01 -8.1513E+01 -3.0000E+02 -1.1153E+02 -1.1154E+02 -1.4411E+02 -3.0000E+02
 3.6389E+01 -1.1178E+02 -1.4411E+02 -1.1178E+02 -1.1178E+02 -1.1923E+02 -1.1264E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1178E+02 -1.1925E+02 -1.1264E+02  2.5771E-06  6.2310E-08  2.5764E-06  7.7227E-07  7.7227E-07  1.6462E-06  1.6549E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  7.7121E-07  7.7121E-07  1.6461E-06  1.6548E-06  3.4745E-03  3.4735E-03  8.4006E-05  0.0000E+00  0.0000E+00 -4.9182E+01 -4.9185E+01 -8.1514E+01 -3.0000E+02 -1.1178E+02 -1.1178E+02 -1.4411E+02 -3.0000E+02
 3.8492E+01 -1.1202E+02 -1.4411E+02 -1.1202E+02 -1.1202E+02 -1.1948E+02 -1.1288E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1202E+02 -1.1949E+02 -1.1288E+02  2.5058E-06  6.2310E-08  2.5050E-06  7.5094E-07  7.5095E-07  1.6007E-06  1.6091E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  7.4985E-07  7.4986E-07  1.6006E-06  1.6090E-06  3.3779E-03  3.3769E-03  8.3996E-05  0.0000E+00  0.0000E+00 -4.9427E+01 -4.9430E+01 -8.1515E+01 -3.0000E+02 -1.1202E+02 -1.1202E+02 -1.4411E+02 -3.0000E+02
 4.0715E+01 -1.1226E+02 -1.4411E+02 -1.1227E+02 -1.1226E+02 -1.1972E+02 -1.1312E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1227E+02 -1.1973E+02 -1.1313E+02  2.4365E-06  6.2310E-08  2.4357E-06  7.3021E-07  7.3021E-07  1.5563E-06  1.5645E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  7.2909E-07  7.2910E-07  1.5562E-06  1.5644E-06  3.2840E-03  3.2829E-03  8.3984E-05  0.0000E+00  0.0000E+00 -4.9672E+01 -4.9675E+01 -8.1516E+01 -3.0000E+02 -1.1226E+02 -1.1227E+02 -1.4411E+02 -3.0000E+02
 4.3067E+01 -1.1251E+02 -1.4411E+02 -1.1251E+02 -1.1251E+02 -1.1996E+02 -1.1337E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1251E+02 -1.1998E+02 -1.1337E+02  2.3690E-06  6.2310E-08  2.3682E-06  7.1005E-07  7.1006E-07  1.5132E-06  1.5212E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  7.0890E-07  7.0891E-07  1.5131E-06  1.5211E-06  3.1926E-03  3.1915E-03  8.3971E-05  0.0000E+00  0.0000E+00 -4.9917E+01 -4.9920E+01 -8.1517E+01 -3.0000E+02 -1.1251E+02 -1.1251E+02 -1.4411E+02 -3.0000E+02
 4.5555E+01 -1.1275E+02 -1.4411E+02 -1.1276E+02 -1.1275E+02 -1.2021E+02 -1.1361E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1276E+02 -1.2022E+02 -1.1361E+02  2.3035E-06  6.2310E-08  2.3027E-06  6.9046E-07  6.9046E-07  1.4714E-06  1.4791E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  6.8927E-07  6.8928E-07  1.4712E-06  1.4790E-06  3.1037E-03  3.1026E-03  8.3956E-05  0.0000E+00  0.0000E+00 -5.0162E+01 -5.0166E+01 -8.1519E+01 -3.0000E+02 -1.1275E+02 -1.1276E+02 -1.4411E+02 -3.0000E+02
 4.8187E+01 -1.1300E+02 -1.4411E+02 -1.1300E+02 -1.1300E+02 -1.2045E+02 -1.1386E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1300E+02 -1.2047E+02 -1.1386E+02  2.2398E-06  6.2310E-08  2.2389E-06  6.7140E-07  6.7141E-07  1.4306E-06  1.4382E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  6.7019E-07  6.7019E-07  1.4305E-06  1.4380E-06  3.0173E-03  3.0161E-03  8.3940E-05  0.0000E+00  0.0000E+00 -5.0408E+01 -5.0411E+01 -8.1521E+01 -3.0000E+02 -1.1300E+02 -1.1300E+02 -1.4411E+02 -3.0000E+02
 5.0970E+01 -1.1324E+02 -1.4411E+02 -1.1324E+02 -1.1324E+02 -1.2069E+02 -1.1410E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1324E+02 -1.2071E+02 -1.1410E+02  2.1778E-06  6.2310E-08  2.1769E-06  6.5288E-07  6.5289E-07  1.3910E-06  1.3983E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  6.5163E-07  6.5163E-07  1.3909E-06  1.3982E-06  2.9331E-03  2.9319E-03  8.3922E-05  0.0000E+00  0.0000E+00 -5.0653E+01 -5.0657E+01 -8.1523E+01 -3.0000E+02 -1.1324E+02 -1.1324E+02 -1.4411E+02 -3.0000E+02
 5.3915E+01 -1.1348E+02 -1.4411E+02 -1.1349E+02 -1.1348E+02 -1.2094E+02 -1.1434E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1349E+02 -1.2095E+02 -1.1434E+02  2.1175E-06  6.2310E-08  2.1166E-06  6.3487E-07  6.3488E-07  1.3525E-06  1.3596E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  6.3359E-07  6.3359E-07  1.3524E-06  1.3595E-06  2.8513E-03  2.8500E-03  8.3901E-05  0.0000E+00  0.0000E+00 -5.0899E+01 -5.0903E+01 -8.1525E+01 -3.0000E+02 -1.1348E+02 -1.1349E+02 -1.4411E+02 -3.0000E+02
 5.7029E+01 -1.1373E+02 -1.4411E+02 -1.1373E+02 -1.1373E+02 -1.2118E+02 -1.1459E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1373E+02 -1.2120E+02 -1.1459E+02  2.0590E-06  6.2310E-08  2.0580E-06  6.1737E-07  6.1737E-07  1.3151E-06  1.3220E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  6.1604E-07  6.1605E-07  1.3149E-06  1.3219E-06  2.7716E-03  2.7704E-03  8.3878E-05  0.0000E+00  0.0000E+00 -5.1145E+01 -5.1149E+01 -8.1527E+01 -3.0000E+02 -1.1373E+02 -1.1373E+02 -1.4411E+02 -3.0000E+02
 6.0324E+01 -1.1397E+02 -1.4411E+02 -1.1397E+02 -1.1397E+02 -1.2142E+02 -1.1483E+02 -1.4411E+02 -1.4486E+02 -1.5211E+02 -1.1397E+02 -1.2144E+02 -1.1483E+02  2.0020E-06  6.2310E-08  2.0010E-06  6.0035E-07  6.0035E-07  1.2786E-06  1.2854E-06  4.0399E-08  4.0399E-08  1.7497E-08  1.7589E-08  5.9898E-07  5.9899E-07  1.2785E-06  1.2853E-06  2.6941E-03  2.6928E-03  8.3852E-05  0.0000E+00  0.0000E+00 -5.1392E+01 -5.1396E+01 -8.1530E+01 -3.0000E+02 -1.1397E+02 -1.1397E+02 -1.4411E+02 -3.0000E+02
