 frequency       Zout            Zout            ReZout          ImZout         
 4.43668733e+01  2.86816271e+07 -1.05588709e+03  2.86816271e+07 -1.05588709e+03 
 4.64158883e+01  2.86816271e+07 -1.10465160e+03  2.86816271e+07 -1.10465160e+03 
 4.85595339e+01  2.86816271e+07 -1.15566821e+03  2.86816271e+07 -1.15566821e+03 
 5.08021805e+01  2.86816271e+07 -1.20904095e+03  2.86816271e+07 -1.20904095e+03 
 5.31484001e+01  2.86816271e+07 -1.26487863e+03  2.86816271e+07 -1.26487863e+03 
 5.56029763e+01  2.86816271e+07 -1.32329508e+03  2.86816271e+07 -1.32329508e+03 
 5.81709133e+01  2.86816271e+07 -1.38440940e+03  2.86816271e+07 -1.38440940e+03 
 6.08574464e+01  2.86816271e+07 -1.44834620e+03  2.86816271e+07 -1.44834620e+03 
 6.36680529e+01  2.86816271e+07 -1.51523581e+03  2.86816271e+07 -1.51523581e+03 
 6.66084629e+01  2.86816270e+07 -1.58521462e+03  2.86816270e+07 -1.58521462e+03 
 6.96846712e+01  2.86816270e+07 -1.65842529e+03  2.86816270e+07 -1.65842529e+03 
 7.29029493e+01  2.86816270e+07 -1.73501708e+03  2.86816270e+07 -1.73501708e+03 
 7.62698586e+01  2.86816270e+07 -1.81514615e+03  2.86816270e+07 -1.81514615e+03 
 7.97922634e+01  2.86816270e+07 -1.89897585e+03  2.86816270e+07 -1.89897585e+03 
 8.34773449e+01  2.86816270e+07 -1.98667709e+03  2.86816270e+07 -1.98667709e+03 
 8.73326162e+01  2.86816270e+07 -2.07842868e+03  2.86816270e+07 -2.07842868e+03 
 9.13659373e+01  2.86816270e+07 -2.17441768e+03  2.86816270e+07 -2.17441768e+03 
 9.55855309e+01  2.86816270e+07 -2.27483977e+03  2.86816270e+07 -2.27483977e+03 
 1.00000000e+02  2.86816269e+07 -2.37989971e+03  2.86816269e+07 -2.37989971e+03 
 1.04618344e+02  2.86816269e+07 -2.48981167e+03  2.86816269e+07 -2.48981167e+03 
 1.09449980e+02  2.86816269e+07 -2.60479975e+03  2.86816269e+07 -2.60479975e+03 
 1.14504757e+02  2.86816269e+07 -2.72509837e+03  2.86816269e+07 -2.72509837e+03 
 1.19792981e+02  2.86816269e+07 -2.85095280e+03  2.86816269e+07 -2.85095280e+03 
 1.25325434e+02  2.86816268e+07 -2.98261962e+03  2.86816268e+07 -2.98261962e+03 
 1.31113394e+02  2.86816268e+07 -3.12036726e+03  2.86816268e+07 -3.12036726e+03 
 1.37168662e+02  2.86816268e+07 -3.26447656e+03  2.86816268e+07 -3.26447656e+03 
 1.43503583e+02  2.86816267e+07 -3.41524133e+03  2.86816267e+07 -3.41524133e+03 
 1.50131073e+02  2.86816267e+07 -3.57296894e+03  2.86816267e+07 -3.57296894e+03 
 1.57064643e+02  2.86816266e+07 -3.73798094e+03  2.86816266e+07 -3.73798094e+03 
 1.64318429e+02  2.86816266e+07 -3.91061377e+03  2.86816266e+07 -3.91061377e+03 
 1.71907220e+02  2.86816266e+07 -4.09121938e+03  2.86816266e+07 -4.09121938e+03 
 1.79846488e+02  2.86816265e+07 -4.28016597e+03  2.86816265e+07 -4.28016597e+03 
 1.88152418e+02  2.86816264e+07 -4.47783877e+03  2.86816264e+07 -4.47783877e+03 
 1.96841945e+02  2.86816264e+07 -4.68464078e+03  2.86816264e+07 -4.68464078e+03 
 2.05932784e+02  2.86816263e+07 -4.90099361e+03  2.86816263e+07 -4.90099361e+03 
 2.15443469e+02  2.86816262e+07 -5.12733836e+03  2.86816262e+07 -5.12733836e+03 
 2.25393390e+02  2.86816261e+07 -5.36413649e+03  2.86816261e+07 -5.36413649e+03 
 2.35802834e+02  2.86816260e+07 -5.61187077e+03  2.86816260e+07 -5.61187077e+03 
 2.46693021e+02  2.86816259e+07 -5.87104627e+03  2.86816259e+07 -5.87104627e+03 
 2.58086154e+02  2.86816258e+07 -6.14219139e+03  2.86816258e+07 -6.14219139e+03 
 2.70005462e+02  2.86816257e+07 -6.42585892e+03  2.86816257e+07 -6.42585892e+03 
 2.82475244e+02  2.86816256e+07 -6.72262718e+03  2.86816256e+07 -6.72262718e+03 
 2.95520924e+02  2.86816254e+07 -7.03310122e+03  2.86816254e+07 -7.03310122e+03 
 3.09169098e+02  2.86816252e+07 -7.35791402e+03  2.86816252e+07 -7.35791402e+03 
 3.23447591e+02  2.86816251e+07 -7.69772779e+03  2.86816251e+07 -7.69772779e+03 
 3.38385515e+02  2.86816249e+07 -8.05323532e+03  2.86816249e+07 -8.05323532e+03 
 3.54013324e+02  2.86816247e+07 -8.42516140e+03  2.86816247e+07 -8.42516140e+03 
 3.70362879e+02  2.86816244e+07 -8.81426430e+03  2.86816244e+07 -8.81426430e+03 
 3.87467512e+02  2.86816242e+07 -9.22133730e+03  2.86816242e+07 -9.22133730e+03 
 4.05362096e+02  2.86816239e+07 -9.64721033e+03  2.86816239e+07 -9.64721033e+03 
 4.24083114e+02  2.86816236e+07 -1.00927516e+04  2.86816236e+07 -1.00927516e+04 
 4.43668733e+02  2.86816232e+07 -1.05588695e+04  2.86816232e+07 -1.05588695e+04 
 4.64158883e+02  2.86816229e+07 -1.10465144e+04  2.86816229e+07 -1.10465144e+04 
 4.85595339e+02  2.86816225e+07 -1.15566803e+04  2.86816225e+07 -1.15566803e+04 
 5.08021805e+02  2.86816220e+07 -1.20904074e+04  2.86816220e+07 -1.20904074e+04 
 5.31484001e+02  2.86816216e+07 -1.26487838e+04  2.86816216e+07 -1.26487838e+04 
 5.56029763e+02  2.86816210e+07 -1.32329480e+04  2.86816210e+07 -1.32329480e+04 
 5.81709133e+02  2.86816205e+07 -1.38440908e+04  2.86816205e+07 -1.38440908e+04 
 6.08574464e+02  2.86816198e+07 -1.44834583e+04  2.86816198e+07 -1.44834583e+04 
 6.36680529e+02  2.86816191e+07 -1.51523539e+04  2.86816191e+07 -1.51523539e+04 
 6.66084629e+02  2.86816184e+07 -1.58521414e+04  2.86816184e+07 -1.58521414e+04 
 6.96846712e+02  2.86816176e+07 -1.65842474e+04  2.86816176e+07 -1.65842474e+04 
 7.29029493e+02  2.86816166e+07 -1.73501646e+04  2.86816166e+07 -1.73501646e+04 
 7.62698586e+02  2.86816157e+07 -1.81514543e+04  2.86816157e+07 -1.81514543e+04 
 7.97922634e+02  2.86816146e+07 -1.89897502e+04  2.86816146e+07 -1.89897502e+04 
 8.34773449e+02  2.86816134e+07 -1.98667615e+04  2.86816134e+07 -1.98667615e+04 
 8.73326162e+02  2.86816121e+07 -2.07842760e+04  2.86816121e+07 -2.07842760e+04 
 9.13659373e+02  2.86816107e+07 -2.17441644e+04  2.86816107e+07 -2.17441644e+04 
 9.55855309e+02  2.86816091e+07 -2.27483836e+04  2.86816091e+07 -2.27483836e+04 
 1.00000000e+03  2.86816074e+07 -2.37989809e+04  2.86816074e+07 -2.37989809e+04 
 1.04618344e+03  2.86816055e+07 -2.48980982e+04  2.86816055e+07 -2.48980982e+04 
 1.09449980e+03  2.86816035e+07 -2.60479763e+04  2.86816035e+07 -2.60479763e+04 
 1.14504757e+03  2.86816013e+07 -2.72509594e+04  2.86816013e+07 -2.72509594e+04 
 1.19792981e+03  2.86815988e+07 -2.85095001e+04  2.86815988e+07 -2.85095001e+04 
 1.25325434e+03  2.86815961e+07 -2.98261643e+04  2.86815961e+07 -2.98261643e+04 
 1.31113394e+03  2.86815932e+07 -3.12036361e+04  2.86815932e+07 -3.12036361e+04 
 1.37168662e+03  2.86815900e+07 -3.26447238e+04  2.86815900e+07 -3.26447238e+04 
 1.43503583e+03  2.86815865e+07 -3.41523654e+04  2.86815865e+07 -3.41523654e+04 
 1.50131073e+03  2.86815826e+07 -3.57296345e+04  2.86815826e+07 -3.57296345e+04 
 1.57064643e+03  2.86815784e+07 -3.73797466e+04  2.86815784e+07 -3.73797466e+04 
 1.64318429e+03  2.86815738e+07 -3.91060658e+04  2.86815738e+07 -3.91060658e+04 
 1.71907220e+03  2.86815688e+07 -4.09121114e+04  2.86815688e+07 -4.09121114e+04 
 1.79846488e+03  2.86815633e+07 -4.28015654e+04  2.86815633e+07 -4.28015654e+04 
 1.88152418e+03  2.86815573e+07 -4.47782797e+04  2.86815573e+07 -4.47782797e+04 
 1.96841945e+03  2.86815507e+07 -4.68462842e+04  2.86815507e+07 -4.68462842e+04 
 2.05932784e+03  2.86815434e+07 -4.90097946e+04  2.86815434e+07 -4.90097946e+04 
 2.15443469e+03  2.86815355e+07 -5.12732216e+04  2.86815355e+07 -5.12732216e+04 
 2.25393390e+03  2.86815269e+07 -5.36411794e+04  2.86815269e+07 -5.36411794e+04 
 2.35802834e+03  2.86815174e+07 -5.61184953e+04  2.86815174e+07 -5.61184953e+04 
 2.46693021e+03  2.86815070e+07 -5.87102194e+04  2.86815070e+07 -5.87102194e+04 
 2.58086154e+03  2.86814957e+07 -6.14216353e+04  2.86814957e+07 -6.14216353e+04 
 2.70005462e+03  2.86814832e+07 -6.42582702e+04  2.86814832e+07 -6.42582702e+04 
 2.82475244e+03  2.86814696e+07 -6.72259065e+04  2.86814696e+07 -6.72259065e+04 
 2.95520924e+03  2.86814548e+07 -7.03305940e+04  2.86814548e+07 -7.03305940e+04 
 3.09169098e+03  2.86814385e+07 -7.35786613e+04  2.86814385e+07 -7.35786613e+04 
 3.23447591e+03  2.86814206e+07 -7.69767295e+04  2.86814206e+07 -7.69767295e+04 
 3.38385515e+03  2.86814011e+07 -8.05317252e+04  2.86814011e+07 -8.05317252e+04 
 3.54013324e+03  2.86813798e+07 -8.42508950e+04  2.86813798e+07 -8.42508950e+04 
 3.70362879e+03  2.86813564e+07 -8.81418197e+04  2.86813564e+07 -8.81418197e+04 
 3.87467512e+03  2.86813308e+07 -9.22124303e+04  2.86813308e+07 -9.22124303e+04 
 4.05362096e+03  2.86813028e+07 -9.64710238e+04  2.86813028e+07 -9.64710238e+04 
 4.24083114e+03  2.86812722e+07 -1.00926280e+05  2.86812722e+07 -1.00926280e+05 
 4.43668733e+03  2.86812386e+07 -1.05587280e+05  2.86812386e+07 -1.05587280e+05 
 4.64158883e+03  2.86812019e+07 -1.10463523e+05  2.86812019e+07 -1.10463523e+05 
 4.85595339e+03  2.86811617e+07 -1.15564947e+05  2.86811617e+07 -1.15564947e+05 
 5.08021805e+03  2.86811177e+07 -1.20901949e+05  2.86811177e+07 -1.20901949e+05 
 5.31484001e+03  2.86810696e+07 -1.26485405e+05  2.86810696e+07 -1.26485405e+05 
 5.56029763e+03  2.86810169e+07 -1.32326694e+05  2.86810169e+07 -1.32326694e+05 
 5.81709133e+03  2.86809592e+07 -1.38437718e+05  2.86809592e+07 -1.38437718e+05 
 6.08574464e+03  2.86808961e+07 -1.44830930e+05  2.86808961e+07 -1.44830930e+05 
 6.36680529e+03  2.86808270e+07 -1.51519357e+05  2.86808270e+07 -1.51519357e+05 
 6.66084629e+03  2.86807514e+07 -1.58516625e+05  2.86807514e+07 -1.58516625e+05 
 6.96846712e+03  2.86806687e+07 -1.65836991e+05  2.86806687e+07 -1.65836991e+05 
 7.29029493e+03  2.86805781e+07 -1.73495366e+05  2.86805781e+07 -1.73495366e+05 
 7.62698586e+03  2.86804790e+07 -1.81507353e+05  2.86804790e+07 -1.81507353e+05 
 7.97922634e+03  2.86803705e+07 -1.89889270e+05  2.86803705e+07 -1.89889270e+05 
 8.34773449e+03  2.86802518e+07 -1.98658188e+05  2.86802518e+07 -1.98658188e+05 
 8.73326162e+03  2.86801218e+07 -2.07831966e+05  2.86801218e+07 -2.07831966e+05 
 9.13659373e+03  2.86799795e+07 -2.17429284e+05  2.86799795e+07 -2.17429284e+05 
 9.55855309e+03  2.86798239e+07 -2.27469684e+05  2.86798239e+07 -2.27469684e+05 
 1.00000000e+04  2.86796535e+07 -2.37973604e+05  2.86796535e+07 -2.37973604e+05 
 1.04618344e+04  2.86794670e+07 -2.48962426e+05  2.86794670e+07 -2.48962426e+05 
 1.09449980e+04  2.86792628e+07 -2.60458516e+05  2.86792628e+07 -2.60458516e+05 
 1.14504757e+04  2.86790394e+07 -2.72485266e+05  2.86790394e+07 -2.72485266e+05 
 1.19792981e+04  2.86787949e+07 -2.85067145e+05  2.86787949e+07 -2.85067145e+05 
 1.25325434e+04  2.86785273e+07 -2.98229746e+05  2.86785273e+07 -2.98229746e+05 
 1.31113394e+04  2.86782344e+07 -3.11999838e+05  2.86782344e+07 -3.11999838e+05 
 1.37168662e+04  2.86779138e+07 -3.26405418e+05  2.86779138e+07 -3.26405418e+05 
 1.43503583e+04  2.86775630e+07 -3.41475769e+05  2.86775630e+07 -3.41475769e+05 
 1.50131073e+04  2.86771790e+07 -3.57241515e+05  2.86771790e+07 -3.57241515e+05 
 1.57064643e+04  2.86767587e+07 -3.73734684e+05  2.86767587e+07 -3.73734684e+05 
 1.64318429e+04  2.86762987e+07 -3.90988770e+05  2.86762987e+07 -3.90988770e+05 
 1.71907220e+04  2.86757953e+07 -4.09038801e+05  2.86757953e+07 -4.09038801e+05 
 1.79846488e+04  2.86752443e+07 -4.27921403e+05  2.86752443e+07 -4.27921403e+05 
 1.88152418e+04  2.86746413e+07 -4.47674877e+05  2.86746413e+07 -4.47674877e+05 
 1.96841945e+04  2.86739813e+07 -4.68339271e+05  2.86739813e+07 -4.68339271e+05 
 2.05932784e+04  2.86732589e+07 -4.89956455e+05  2.86732589e+07 -4.89956455e+05 
 2.15443469e+04  2.86724684e+07 -5.12570206e+05  2.86724684e+07 -5.12570206e+05 
 2.25393390e+04  2.86716032e+07 -5.36226291e+05  2.86716032e+07 -5.36226291e+05 
 2.35802834e+04  2.86706563e+07 -5.60972550e+05  2.86706563e+07 -5.60972550e+05 
 2.46693021e+04  2.86696200e+07 -5.86858993e+05  2.86696200e+07 -5.86858993e+05 
 2.58086154e+04  2.86684859e+07 -6.13937887e+05  2.86684859e+07 -6.13937887e+05 
 2.70005462e+04  2.86672446e+07 -6.42263858e+05  2.86672446e+07 -6.42263858e+05 
 2.82475244e+04  2.86658862e+07 -6.71893992e+05  2.86658862e+07 -6.71893992e+05 
 2.95520924e+04  2.86643996e+07 -7.02887935e+05  2.86643996e+07 -7.02887935e+05 
 3.09169098e+04  2.86627727e+07 -7.35308005e+05  2.86627727e+07 -7.35308005e+05 
 3.23447591e+04  2.86609922e+07 -7.69219301e+05  2.86609922e+07 -7.69219301e+05 
 3.38385515e+04  2.86590438e+07 -8.04689816e+05  2.86590438e+07 -8.04689816e+05 
 3.54013324e+04  2.86569115e+07 -8.41790559e+05  2.86569115e+07 -8.41790559e+05 
 3.70362879e+04  2.86545780e+07 -8.80595673e+05  2.86545780e+07 -8.80595673e+05 
 3.87467512e+04  2.86520246e+07 -9.21182559e+05  2.86520246e+07 -9.21182559e+05 
 4.05362096e+04  2.86492303e+07 -9.63632003e+05  2.86492303e+07 -9.63632003e+05 
 4.24083114e+04  2.86461726e+07 -1.00802830e+06  2.86461726e+07 -1.00802830e+06 
 4.43668733e+04  2.86428266e+07 -1.05445941e+06  2.86428266e+07 -1.05445941e+06 
 4.64158883e+04  2.86391654e+07 -1.10301704e+06  2.86391654e+07 -1.10301704e+06 
 4.85595339e+04  2.86351593e+07 -1.15379683e+06  2.86351593e+07 -1.15379683e+06 
 5.08021805e+04  2.86307759e+07 -1.20689845e+06  2.86307759e+07 -1.20689845e+06 
 5.31484001e+04  2.86259798e+07 -1.26242577e+06  2.86259798e+07 -1.26242577e+06 
 5.56029763e+04  2.86207323e+07 -1.32048696e+06  2.86207323e+07 -1.32048696e+06 
 5.81709133e+04  2.86149911e+07 -1.38119462e+06  2.86149911e+07 -1.38119462e+06 
 6.08574464e+04  2.86087100e+07 -1.44466592e+06  2.86087100e+07 -1.44466592e+06 
 6.36680529e+04  2.86018385e+07 -1.51102273e+06  2.86018385e+07 -1.51102273e+06 
 6.66084629e+04  2.85943214e+07 -1.58039171e+06  2.85943214e+07 -1.58039171e+06 
 6.96846712e+04  2.85860985e+07 -1.65290442e+06  2.85860985e+07 -1.65290442e+06 
 7.29029493e+04  2.85771039e+07 -1.72869741e+06  2.85771039e+07 -1.72869741e+06 
 7.62698586e+04  2.85672659e+07 -1.80791231e+06  2.85672659e+07 -1.80791231e+06 
 7.97922634e+04  2.85565059e+07 -1.89069588e+06  2.85565059e+07 -1.89069588e+06 
 8.34773449e+04  2.85447384e+07 -1.97720004e+06  2.85447384e+07 -1.97720004e+06 
 8.73326162e+04  2.85318699e+07 -2.06758190e+06  2.85318699e+07 -2.06758190e+06 
 9.13659373e+04  2.85177987e+07 -2.16200371e+06  2.85177987e+07 -2.16200371e+06 
 9.55855309e+04  2.85024136e+07 -2.26063286e+06  2.85024136e+07 -2.26063286e+06 
 1.00000000e+05  2.84855936e+07 -2.36364171e+06  2.84855936e+07 -2.36364171e+06 
 1.04618344e+05  2.84672069e+07 -2.47120750e+06  2.84672069e+07 -2.47120750e+06 
 1.09449980e+05  2.84471099e+07 -2.58351212e+06  2.84471099e+07 -2.58351212e+06 
 1.14504757e+05  2.84251461e+07 -2.70074183e+06  2.84251461e+07 -2.70074183e+06 
 1.19792981e+05  2.84011456e+07 -2.82308694e+06  2.84011456e+07 -2.82308694e+06 
 1.25325434e+05  2.83749234e+07 -2.95074132e+06  2.83749234e+07 -2.95074132e+06 
 1.31113394e+05  2.83462787e+07 -3.08390193e+06  2.83462787e+07 -3.08390193e+06 
 1.37168662e+05  2.83149932e+07 -3.22276808e+06  2.83149932e+07 -3.22276808e+06 
 1.43503583e+05  2.82808303e+07 -3.36754073e+06  2.82808303e+07 -3.36754073e+06 
 1.50131073e+05  2.82435332e+07 -3.51842147e+06  2.82435332e+07 -3.51842147e+06 
 1.57064643e+05  2.82028242e+07 -3.67561148e+06  2.82028242e+07 -3.67561148e+06 
 1.64318429e+05  2.81584024e+07 -3.83931019e+06  2.81584024e+07 -3.83931019e+06 
 1.71907220e+05  2.81099428e+07 -4.00971382e+06  2.81099428e+07 -4.00971382e+06 
 1.79846488e+05  2.80570945e+07 -4.18701360e+06  2.80570945e+07 -4.18701360e+06 
 1.88152418e+05  2.79994792e+07 -4.37139379e+06  2.79994792e+07 -4.37139379e+06 
 1.96841945e+05  2.79366897e+07 -4.56302940e+06  2.79366897e+07 -4.56302940e+06 
 2.05932784e+05  2.78682885e+07 -4.76208356e+06  2.78682885e+07 -4.76208356e+06 
 2.15443469e+05  2.77938061e+07 -4.96870462e+06  2.77938061e+07 -4.96870462e+06 
 2.25393390e+05  2.77127398e+07 -5.18302283e+06  2.77127398e+07 -5.18302283e+06 
 2.35802834e+05  2.76245528e+07 -5.40514658e+06  2.76245528e+07 -5.40514658e+06 
 2.46693021e+05  2.75286730e+07 -5.63515837e+06  2.75286730e+07 -5.63515837e+06 
 2.58086154e+05  2.74244920e+07 -5.87311014e+06  2.74244920e+07 -5.87311014e+06 
 2.70005462e+05  2.73113656e+07 -6.11901835e+06  2.73113656e+07 -6.11901835e+06 
 2.82475244e+05  2.71886132e+07 -6.37285841e+06  2.71886132e+07 -6.37285841e+06 
 2.95520924e+05  2.70555185e+07 -6.63455881e+06  2.70555185e+07 -6.63455881e+06 
 3.09169098e+05  2.69113313e+07 -6.90399467e+06  2.69113313e+07 -6.90399467e+06 
 3.23447591e+05  2.67552687e+07 -7.18098100e+06  2.67552687e+07 -7.18098100e+06 
 3.38385515e+05  2.65865187e+07 -7.46526550e+06  2.65865187e+07 -7.46526550e+06 
 3.54013324e+05  2.64042437e+07 -7.75652114e+06  2.64042437e+07 -7.75652114e+06 
 3.70362879e+05  2.62075856e+07 -8.05433849e+06  2.62075856e+07 -8.05433849e+06 
 3.87467512e+05  2.59956720e+07 -8.35821805e+06  2.59956720e+07 -8.35821805e+06 
 4.05362096e+05  2.57676241e+07 -8.66756269e+06  2.57676241e+07 -8.66756269e+06 
 4.24083114e+05  2.55225656e+07 -8.98167036e+06  2.55225656e+07 -8.98167036e+06 
 4.43668733e+05  2.52596337e+07 -9.29972742e+06  2.52596337e+07 -9.29972742e+06 
 4.64158883e+05  2.49779915e+07 -9.62080279e+06  2.49779915e+07 -9.62080279e+06 
 4.85595339e+05  2.46768420e+07 -9.94384329e+06  2.46768420e+07 -9.94384329e+06 
 5.08021805e+05  2.43554441e+07 -1.02676705e+07  2.43554441e+07 -1.02676705e+07 
 5.31484001e+05  2.40131296e+07 -1.05909796e+07  2.40131296e+07 -1.05909796e+07 
 5.56029763e+05  2.36493220e+07 -1.09123403e+07  2.36493220e+07 -1.09123403e+07 
 5.81709133e+05  2.32635564e+07 -1.12302010e+07  2.32635564e+07 -1.12302010e+07 
 6.08574464e+05  2.28554994e+07 -1.15428956e+07  2.28554994e+07 -1.15428956e+07 
 6.36680529e+05  2.24249700e+07 -1.18486537e+07  2.24249700e+07 -1.18486537e+07 
 6.66084629e+05  2.19719595e+07 -1.21456148e+07  2.19719595e+07 -1.21456148e+07 
 6.96846712e+05  2.14966512e+07 -1.24318466e+07  2.14966512e+07 -1.24318466e+07 
 7.29029493e+05  2.09994366e+07 -1.27053663e+07  2.09994366e+07 -1.27053663e+07 
 7.62698586e+05  2.04809309e+07 -1.29641665e+07  2.04809309e+07 -1.29641665e+07 
 7.97922634e+05  1.99419834e+07 -1.32062443e+07  1.99419834e+07 -1.32062443e+07 
 8.34773449e+05  1.93836842e+07 -1.34296332e+07  1.93836842e+07 -1.34296332e+07 
 8.73326162e+05  1.88073663e+07 -1.36324373e+07  1.88073663e+07 -1.36324373e+07 
 9.13659373e+05  1.82146008e+07 -1.38128665e+07  1.82146008e+07 -1.38128665e+07 
 9.55855309e+05  1.76071874e+07 -1.39692726e+07  1.76071874e+07 -1.39692726e+07 
 1.00000000e+06  1.69871376e+07 -1.41001837e+07  1.69871376e+07 -1.41001837e+07 
 1.04618344e+06  1.63566519e+07 -1.42043369e+07  1.63566519e+07 -1.42043369e+07 
 1.09449980e+06  1.57180920e+07 -1.42807066e+07  1.57180920e+07 -1.42807066e+07 
 1.14504757e+06  1.50739464e+07 -1.43285293e+07  1.50739464e+07 -1.43285293e+07 
 1.19792981e+06  1.44267933e+07 -1.43473218e+07  1.44267933e+07 -1.43473218e+07 
 1.25325434e+06  1.37792595e+07 -1.43368927e+07  1.37792595e+07 -1.43368927e+07 
 1.31113394e+06  1.31339778e+07 -1.42973477e+07  1.31339778e+07 -1.42973477e+07 
 1.37168662e+06  1.24935448e+07 -1.42290864e+07  1.24935448e+07 -1.42290864e+07 
 1.43503583e+06  1.18604789e+07 -1.41327930e+07  1.18604789e+07 -1.41327930e+07 
 1.50131073e+06  1.12371821e+07 -1.40094192e+07  1.12371821e+07 -1.40094192e+07 
 1.57064643e+06  1.06259047e+07 -1.38601622e+07  1.06259047e+07 -1.38601622e+07 
 1.64318429e+06  1.00287154e+07 -1.36864366e+07  1.00287154e+07 -1.36864366e+07 
 1.71907220e+06  9.44747685e+06 -1.34898429e+07  9.44747685e+06 -1.34898429e+07 
 1.79846488e+06  8.88382770e+06 -1.32721339e+07  8.88382770e+06 -1.32721339e+07 
 1.88152418e+06  8.33917030e+06 -1.30351782e+07  8.33917030e+06 -1.30351782e+07 
 1.96841945e+06  7.81466504e+06 -1.27809255e+07  7.81466504e+06 -1.27809255e+07 
 2.05932784e+06  7.31123038e+06 -1.25113714e+07  7.31123038e+06 -1.25113714e+07 
 2.15443469e+06  6.82954808e+06 -1.22285251e+07  6.82954808e+06 -1.22285251e+07 
 2.25393390e+06  6.37007305e+06 -1.19343788e+07  6.37007305e+06 -1.19343788e+07 
 2.35802834e+06  5.93304696e+06 -1.16308820e+07  5.93304696e+06 -1.16308820e+07 
 2.46693021e+06  5.51851472e+06 -1.13199176e+07  5.51851472e+06 -1.13199176e+07 
 2.58086154e+06  5.12634314e+06 -1.10032834e+07  5.12634314e+06 -1.10032834e+07 
 2.70005462e+06  4.75624083e+06 -1.06826768e+07  4.75624083e+06 -1.06826768e+07 
 2.82475244e+06  4.40777869e+06 -1.03596831e+07  4.40777869e+06 -1.03596831e+07 
 2.95520924e+06  4.08041043e+06 -1.00357679e+07  4.08041043e+06 -1.00357679e+07 
 3.09169098e+06  3.77349246e+06 -9.71227245e+06  3.77349246e+06 -9.71227245e+06 
 3.23447591e+06  3.48630293e+06 -9.39041130e+06  3.48630293e+06 -9.39041130e+06 
 3.38385515e+06  3.21805936e+06 -9.07127340e+06  3.21805936e+06 -9.07127340e+06 
 3.54013324e+06  2.96793491e+06 -8.75582446e+06  2.96793491e+06 -8.75582446e+06 
