 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+03  3.69320754e-07  5.15914068e-05 
 4.81866605e+03  3.59217532e-07  4.90314732e-05 
 5.09702863e+03  3.49397529e-07  4.65276876e-05 
 5.39147154e+03  3.39852996e-07  4.40837286e-05 
 5.70292370e+03  3.30576404e-07  4.17033601e-05 
 6.03236769e+03  3.21560432e-07  3.93903200e-05 
 6.38084285e+03  3.12797966e-07  3.71482094e-05 
 6.74944857e+03  3.04282091e-07  3.49803857e-05 
 7.13934775e+03  2.96006085e-07  3.28898656e-05 
 7.55177045e+03  2.87963417e-07  3.08792412e-05 
 7.98801781e+03  2.80147738e-07  2.89506141e-05 
 8.44946611e+03  2.72552876e-07  2.71055471e-05 
 8.93757115e+03  2.65172835e-07  2.53450365e-05 
 9.45387283e+03  2.58001787e-07  2.36695032e-05 
 1.00000000e+04  2.51034066e-07  2.20788026e-05 
 1.05776756e+04  2.44264169e-07  2.05722492e-05 
 1.11887221e+04  2.37686746e-07  1.91486545e-05 
 1.18350673e+04  2.31296598e-07  1.78063754e-05 
 1.25187503e+04  2.25088672e-07  1.65433686e-05 
 1.32419279e+04  2.19058060e-07  1.53572491e-05 
 1.40068818e+04  2.13199990e-07  1.42453505e-05 
 1.48160252e+04  2.07509827e-07  1.32047836e-05 
 1.56719108e+04  2.01983065e-07  1.22324930e-05 
 1.65772389e+04  1.96615326e-07  1.13253091e-05 
 1.75348655e+04  1.91402358e-07  1.04799958e-05 
 1.85478119e+04  1.86340025e-07  9.69329210e-06 
 1.96192737e+04  1.81424311e-07  8.96194913e-06 
 2.07526313e+04  1.76651315e-07  8.28276050e-06 
 2.19514602e+04  1.72017241e-07  7.65258807e-06 
 2.32195425e+04  1.67518407e-07  7.06838247e-06 
 2.45608788e+04  1.63151229e-07  6.52719921e-06 
 2.59797009e+04  1.58912228e-07  6.02621066e-06 
 2.74804848e+04  1.54798023e-07  5.56271459e-06 
 2.90679654e+04  1.50805326e-07  5.13413963e-06 
 3.07471508e+04  1.46930943e-07  4.73804818e-06 
 3.25233387e+04  1.43171772e-07  4.37213718e-06 
 3.44021326e+04  1.39524793e-07  4.03423713e-06 
 3.63894599e+04  1.35987076e-07  3.72230976e-06 
 3.84915902e+04  1.32555768e-07  3.43444455e-06 
 4.07151555e+04  1.29228099e-07  3.16885447e-06 
 4.30671707e+04  1.26001375e-07  2.92387107e-06 
 4.55550561e+04  1.22872974e-07  2.69793923e-06 
 4.81866605e+04  1.19840349e-07  2.48961154e-06 
 5.09702863e+04  1.16901023e-07  2.29754264e-06 
 5.39147154e+04  1.14052583e-07  2.12048350e-06 
 5.70292370e+04  1.11292685e-07  1.95727566e-06 
 6.03236769e+04  1.08619045e-07  1.80684575e-06 
 6.38084285e+04  1.06029442e-07  1.66819999e-06 
 6.74944857e+04  1.03521713e-07  1.54041901e-06 
 7.13934775e+04  1.01093750e-07  1.42265282e-06 
 7.55177045e+04  9.87435007e-08  1.31411604e-06 
 7.98801781e+04  9.64689664e-08  1.21408336e-06 
 8.44946611e+04  9.42681974e-08  1.12188529e-06 
 8.93757115e+04  9.21392929e-08  1.03690408e-06 
 9.45387283e+04  9.00803989e-08  9.58569933e-07 
 1.00000000e+05  8.80897063e-08  8.86357500e-07 
 1.05776756e+05  8.61654489e-08  8.19782510e-07 
 1.11887221e+05  8.43059020e-08  7.58398696e-07 
 1.18350673e+05  8.25093804e-08  7.01794898e-07 
 1.25187503e+05  8.07742368e-08  6.49592389e-07 
 1.32419279e+05  7.90988604e-08  6.01442370e-07 
 1.40068818e+05  7.74816753e-08  5.57023666e-07 
 1.48160252e+05  7.59211388e-08  5.16040574e-07 
 1.56719108e+05  7.44157404e-08  4.78220881e-07 
 1.65772389e+05  7.29640001e-08  4.43314023e-07 
 1.75348655e+05  7.15644674e-08  4.11089389e-07 
 1.85478119e+05  7.02157200e-08  3.81334747e-07 
 1.96192737e+05  6.89163627e-08  3.53854796e-07 
 2.07526313e+05  6.76650263e-08  3.28469824e-07 
 2.19514602e+05  6.64603669e-08  3.05014476e-07 
 2.32195425e+05  6.53010647e-08  2.83336609e-07 
 2.45608788e+05  6.41858233e-08  2.63296247e-07 
 2.59797009e+05  6.31133694e-08  2.44764606e-07 
 2.74804848e+05  6.20824513e-08  2.27623205e-07 
 2.90679654e+05  6.10918395e-08  2.11763042e-07 
 3.07471508e+05  6.01403251e-08  1.97083836e-07 
 3.25233387e+05  5.92267204e-08  1.83493329e-07 
 3.44021326e+05  5.83498579e-08  1.70906643e-07 
 3.63894599e+05  5.75085904e-08  1.59245688e-07 
 3.84915902e+05  5.67017907e-08  1.48438616e-07 
 4.07151555e+05  5.59283517e-08  1.38419324e-07 
 4.30671707e+05  5.51871861e-08  1.29126985e-07 
 4.55550561e+05  5.44772265e-08  1.20505630e-07 
 4.81866605e+05  5.37974256e-08  1.12503753e-07 
 5.09702863e+05  5.31467561e-08  1.05073953e-07 
 5.39147154e+05  5.25242108e-08  9.81726012e-08 
 5.70292370e+05  5.19288031e-08  9.17595390e-08 
 6.03236769e+05  5.13595667e-08  8.57977964e-08 
 6.38084285e+05  5.08155561e-08  8.02533352e-08 
 6.74944857e+05  5.02958466e-08  7.50948113e-08 
 7.13934775e+05  4.97995347e-08  7.02933577e-08 
 7.55177045e+05  4.93257380e-08  6.58223840e-08 
 7.98801781e+05  4.88735958e-08  6.16573918e-08 
 8.44946611e+05  4.84422687e-08  5.77758065e-08 
 8.93757115e+05  4.80309391e-08  5.41568208e-08 
 9.45387283e+05  4.76388113e-08  5.07812524e-08 
 1.00000000e+06  4.72651114e-08  4.76314122e-08 
 1.05776756e+06  4.69090875e-08  4.46909841e-08 
 1.11887221e+06  4.65700095e-08  4.19449140e-08 
 1.18350673e+06  4.62471695e-08  3.93793076e-08 
 1.25187503e+06  4.59398812e-08  3.69813375e-08 
 1.32419279e+06  4.56474802e-08  3.47391571e-08 
 1.40068818e+06  4.53693237e-08  3.26418215e-08 
 1.48160252e+06  4.51047903e-08  3.06792156e-08 
 1.56719108e+06  4.48532800e-08  2.88419873e-08 
 1.65772389e+06  4.46142137e-08  2.71214866e-08 
 1.75348655e+06  4.43870331e-08  2.55097096e-08 
 1.85478119e+06  4.41712003e-08  2.39992471e-08 
 1.96192737e+06  4.39661977e-08  2.25832375e-08 
 2.07526313e+06  4.37715273e-08  2.12553236e-08 
 2.19514602e+06  4.35867107e-08  2.00096124e-08 
 2.32195425e+06  4.34112882e-08  1.88406394e-08 
 2.45608788e+06  4.32448191e-08  1.77433342e-08 
 2.59797009e+06  4.30868807e-08  1.67129906e-08 
 2.74804848e+06  4.29370679e-08  1.57452379e-08 
 2.90679654e+06  4.27949933e-08  1.48360152e-08 
 3.07471508e+06  4.26602862e-08  1.39815474e-08 
 3.25233387e+06  4.25325921e-08  1.31783236e-08 
 3.44021326e+06  4.24115728e-08  1.24230770e-08 
 3.63894599e+06  4.22969056e-08  1.17127660e-08 
 3.84915902e+06  4.21882828e-08  1.10445581e-08 
 4.07151555e+06  4.20854115e-08  1.04158134e-08 
 4.30671707e+06  4.19880127e-08  9.82407095e-09 
 4.55550561e+06  4.18958218e-08  9.26703521e-09 
 4.81866605e+06  4.18085872e-08  8.74256400e-09 
 5.09702863e+06  4.17260706e-08  8.24865731e-09 
 5.39147154e+06  4.16480464e-08  7.78344707e-09 
 5.70292370e+06  4.15743013e-08  7.34518758e-09 
 6.03236769e+06  4.15046343e-08  6.93224683e-09 
 6.38084285e+06  4.14388559e-08  6.54309842e-09 
 6.74944857e+06  4.13767883e-08  6.17631414e-09 
 7.13934775e+06  4.13182653e-08  5.83055706e-09 
 7.55177045e+06  4.12631314e-08  5.50457523e-09 
 7.98801781e+06  4.12112424e-08  5.19719581e-09 
 8.44946611e+06  4.11624651e-08  4.90731966e-09 
 8.93757115e+06  4.11166768e-08  4.63391630e-09 
 9.45387283e+06  4.10737661e-08  4.37601930e-09 
 1.00000000e+07  4.10336322e-08  4.13272200e-09 
 1.05776756e+07  4.09961854e-08  3.90317347e-09 
 1.11887221e+07  4.09613472e-08  3.68657489e-09 
 1.18350673e+07  4.09290504e-08  3.48217608e-09 
 1.25187503e+07  4.08992398e-08  3.28927235e-09 
 1.32419279e+07  4.08718721e-08  3.10720153e-09 
 1.40068818e+07  4.08469167e-08  2.93534125e-09 
 1.48160252e+07  4.08243562e-08  2.77310637e-09 
 1.56719108e+07  4.08041872e-08  2.61994663e-09 
 1.65772389e+07  4.07864210e-08  2.47534444e-09 
 1.75348655e+07  4.07710845e-08  2.33881280e-09 
 1.85478119e+07  4.07582215e-08  2.20989342e-09 
 1.96192737e+07  4.07478938e-08  2.08815492e-09 
 2.07526313e+07  4.07401829e-08  1.97319116e-09 
 2.19514602e+07  4.07351911e-08  1.86461970e-09 
 2.32195425e+07  4.07330438e-08  1.76208034e-09 
 2.45608788e+07  4.07338917e-08  1.66523375e-09 
 2.59797009e+07  4.07379125e-08  1.57376025e-09 
 2.74804848e+07  4.07453142e-08  1.48735857e-09 
 2.90679654e+07  4.07563377e-08  1.40574477e-09 
 3.07471508e+07  4.07712602e-08  1.32865122e-09 
 3.25233387e+07  4.07903987e-08  1.25582559e-09 
 3.44021326e+07  4.08141141e-08  1.18702996e-09 
 3.63894599e+07  4.08428161e-08  1.12203996e-09 
 3.84915902e+07  4.08769673e-08  1.06064400e-09 
 4.07151555e+07  4.09170896e-08  1.00264247e-09 
 4.30671707e+07  4.09637697e-08  9.47847061e-10 
 4.55550561e+07  4.10176659e-08  8.96080114e-10 
 4.81866605e+07  4.10795154e-08  8.47173976e-10 
 5.09702863e+07  4.11501419e-08  8.00970427e-10 
 5.39147154e+07  4.12304645e-08  7.57320125e-10 
 5.70292370e+07  4.13215071e-08  7.16082093e-10 
 6.03236769e+07  4.14244079e-08  6.77123224e-10 
 6.38084285e+07  4.15404305e-08  6.40317827e-10 
 6.74944857e+07  4.16709754e-08  6.05547189e-10 
 7.13934775e+07  4.18175917e-08  5.72699171e-10 
 7.55177045e+07  4.19819903e-08  5.41667815e-10 
 7.98801781e+07  4.21660567e-08  5.12352986e-10 
 8.44946611e+07  4.23718649e-08  4.84660023e-10 
 8.93757115e+07  4.26016911e-08  4.58499417e-10 
 9.45387283e+07  4.28580278e-08  4.33786505e-10 
 1.00000000e+08  4.31435975e-08  4.10441177e-10 
