 frequency       AmagdB          Aphdeg         
 1.20007371e+05  4.78334998e+01  1.62820298e+02 
 1.22774708e+05  4.78159553e+01  1.62448016e+02 
 1.25605860e+05  4.77976678e+01  1.62068712e+02 
 1.28502297e+05  4.77786094e+01  1.61682321e+02 
 1.31465525e+05  4.77587510e+01  1.61288782e+02 
 1.34497085e+05  4.77380630e+01  1.60888037e+02 
 1.37598551e+05  4.77165149e+01  1.60480034e+02 
 1.40771537e+05  4.76940755e+01  1.60064724e+02 
 1.44017690e+05  4.76707129e+01  1.59642065e+02 
 1.47338699e+05  4.76463941e+01  1.59212020e+02 
 1.50736290e+05  4.76210859e+01  1.58774556e+02 
 1.54212228e+05  4.75947541e+01  1.58329649e+02 
 1.57768320e+05  4.75673638e+01  1.57877281e+02 
 1.61406415e+05  4.75388796e+01  1.57417439e+02 
 1.65128404e+05  4.75092652e+01  1.56950119e+02 
 1.68936220e+05  4.74784842e+01  1.56475326e+02 
 1.72831844e+05  4.74464991e+01  1.55993069e+02 
 1.76817299e+05  4.74132723e+01  1.55503371e+02 
 1.80894658e+05  4.73787655e+01  1.55006258e+02 
 1.85066040e+05  4.73429403e+01  1.54501771e+02 
 1.89333613e+05  4.73057576e+01  1.53989955e+02 
 1.93699595e+05  4.72671783e+01  1.53470869e+02 
 1.98166255e+05  4.72271630e+01  1.52944581e+02 
 2.02735916e+05  4.71856721e+01  1.52411168e+02 
 2.07410951e+05  4.71426660e+01  1.51870720e+02 
 2.12193792e+05  4.70981052e+01  1.51323336e+02 
 2.17086923e+05  4.70519502e+01  1.50769127e+02 
 2.22092889e+05  4.70041616e+01  1.50208216e+02 
 2.27214291e+05  4.69547006e+01  1.49640736e+02 
 2.32453791e+05  4.69035286e+01  1.49066834e+02 
 2.37814113e+05  4.68506073e+01  1.48486667e+02 
 2.43298042e+05  4.67958994e+01  1.47900403e+02 
 2.48908429e+05  4.67393680e+01  1.47308224e+02 
 2.54648190e+05  4.66809770e+01  1.46710322e+02 
 2.60520309e+05  4.66206915e+01  1.46106901e+02 
 2.66527837e+05  4.65584772e+01  1.45498178e+02 
 2.72673897e+05  4.64943013e+01  1.44884378e+02 
 2.78961683e+05  4.64281320e+01  1.44265740e+02 
 2.85394464e+05  4.63599390e+01  1.43642511e+02 
 2.91975583e+05  4.62896933e+01  1.43014951e+02 
 2.98708461e+05  4.62173677e+01  1.42383329e+02 
 3.05596598e+05  4.61429363e+01  1.41747921e+02 
 3.12643573e+05  4.60663752e+01  1.41109016e+02 
 3.19853049e+05  4.59876624e+01  1.40466907e+02 
 3.27228774e+05  4.59067775e+01  1.39821898e+02 
 3.34774581e+05  4.58237024e+01  1.39174298e+02 
 3.42494392e+05  4.57384210e+01  1.38524424e+02 
 3.50392221e+05  4.56509193e+01  1.37872597e+02 
 3.58472171e+05  4.55611855e+01  1.37219143e+02 
 3.66738442e+05  4.54692101e+01  1.36564393e+02 
 3.75195331e+05  4.53749857e+01  1.35908679e+02 
 3.83847234e+05  4.52785074e+01  1.35252338e+02 
 3.92698648e+05  4.51797726e+01  1.34595707e+02 
 4.01754173e+05  4.50787811e+01  1.33939122e+02 
 4.11018515e+05  4.49755348e+01  1.33282922e+02 
 4.20496491e+05  4.48700382e+01  1.32627441e+02 
 4.30193027e+05  4.47622980e+01  1.31973014e+02 
 4.40113162e+05  4.46523232e+01  1.31319972e+02 
 4.50262052e+05  4.45401251e+01  1.30668641e+02 
 4.60644974e+05  4.44257171e+01  1.30019343e+02 
 4.71267322e+05  4.43091148e+01  1.29372396e+02 
 4.82134619e+05  4.41903360e+01  1.28728110e+02 
 4.93252513e+05  4.40694003e+01  1.28086789e+02 
 5.04626783e+05  4.39463295e+01  1.27448729e+02 
 5.16263340e+05  4.38211471e+01  1.26814218e+02 
 5.28168234e+05  4.36938783e+01  1.26183535e+02 
 5.40347650e+05  4.35645502e+01  1.25556950e+02 
 5.52807921e+05  4.34331913e+01  1.24934723e+02 
 5.65555523e+05  4.32998317e+01  1.24317103e+02 
 5.78597080e+05  4.31645027e+01  1.23704329e+02 
 5.91939372e+05  4.30272371e+01  1.23096631e+02 
 6.05589334e+05  4.28880685e+01  1.22494223e+02 
 6.19554061e+05  4.27470321e+01  1.21897312e+02 
 6.33840810e+05  4.26041634e+01  1.21306091e+02 
 6.48457008e+05  4.24594992e+01  1.20720742e+02 
 6.63410251e+05  4.23130768e+01  1.20141436e+02 
 6.78708313e+05  4.21649343e+01  1.19568330e+02 
 6.94359143e+05  4.20151100e+01  1.19001570e+02 
 7.10370877e+05  4.18636430e+01  1.18441292e+02 
 7.26751838e+05  4.17105724e+01  1.17887618e+02 
 7.43510539e+05  4.15559377e+01  1.17340659e+02 
 7.60655691e+05  4.13997784e+01  1.16800517e+02 
 7.78196206e+05  4.12421342e+01  1.16267278e+02 
 7.96141200e+05  4.10830446e+01  1.15741023e+02 
 8.14500001e+05  4.09225492e+01  1.15221817e+02 
 8.33282151e+05  4.07606871e+01  1.14709718e+02 
 8.52497412e+05  4.05974974e+01  1.14204773e+02 
 8.72155772e+05  4.04330187e+01  1.13707019e+02 
 8.92267449e+05  4.02672894e+01  1.13216485e+02 
 9.12842895e+05  4.01003473e+01  1.12733188e+02 
 9.33892805e+05  3.99322299e+01  1.12257139e+02 
 9.55428121e+05  3.97629739e+01  1.11788340e+02 
 9.77460036e+05  3.95926156e+01  1.11326785e+02 
 1.00000000e+06  3.94211908e+01  1.10872460e+02 
 1.02305973e+06  3.92487343e+01  1.10425344e+02 
 1.04665121e+06  3.90752806e+01  1.09985409e+02 
 1.07078670e+06  3.89008633e+01  1.09552622e+02 
 1.09547876e+06  3.87255153e+01  1.09126942e+02 
 1.12074020e+06  3.85492688e+01  1.08708323e+02 
 1.14658417e+06  3.83721553e+01  1.08296713e+02 
 1.17302409e+06  3.81942054e+01  1.07892057e+02 
 1.20007371e+06  3.80154491e+01  1.07494293e+02 
 1.22774708e+06  3.78359154e+01  1.07103356e+02 
 1.25605860e+06  3.76556328e+01  1.06719175e+02 
 1.28502297e+06  3.74746288e+01  1.06341679e+02 
 1.31465525e+06  3.72929302e+01  1.05970789e+02 
