 @n.x1.nsg13_lv_pmos[ids] @n.x1.Nsg13_lv_pmos[ids] @n.x1.Nsg13_lv_pmos[gm] @n.x1.Nsg13_lv_pmos[gds] @n.x1.Nsg13_lv_pmos[cgdol] @n.x1.Nsg13_lv_pmos[cgsol] @n.x1.Nsg13_lv_pmos[lp_cgov] @n.x1.Nsg13_lv_pmos[lp_cfr] @n.x1.Nsg13_lv_pmos[cjd] @n.x1.Nsg13_lv_pmos[cjdbot] @n.x1.Nsg13_lv_pmos[cjdgat] @n.x1.Nsg13_lv_pmos[cjdsti] @n.x1.Nsg13_lv_pmos[cjosbot] @n.x1.Nsg13_lv_pmos[cjossti] @n.x1.Nsg13_lv_pmos[cjosgat] @n.x1.Nsg13_lv_pmos[fug]
 7.54001091e-07  7.54001091e-07  1.68324236e-05  6.52785777e-08  0.00000000e+00 -0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63555723e-15  2.15920315e-15  1.99064393e-16  2.77289683e-16  2.46062195e-15  2.88598945e-16  2.28707936e-16  4.74731932e+07 
 @n.x1.nsg13_lv_pmos[ids] @n.x2.Nsg13_lv_pmos[ids] @n.x2.Nsg13_lv_pmos[gm] @n.x2.Nsg13_lv_pmos[gds] @n.x2.Nsg13_lv_pmos[cgdol] @n.x2.Nsg13_lv_pmos[cgsol] @n.x2.Nsg13_lv_pmos[lp_cgov] @n.x2.Nsg13_lv_pmos[lp_cfr] @n.x2.Nsg13_lv_pmos[cjd] @n.x2.Nsg13_lv_pmos[cjdbot] @n.x2.Nsg13_lv_pmos[cjdgat] @n.x2.Nsg13_lv_pmos[cjdsti] @n.x2.Nsg13_lv_pmos[cjosbot] @n.x2.Nsg13_lv_pmos[cjossti] @n.x2.Nsg13_lv_pmos[cjosgat] @n.x2.Nsg13_lv_pmos[fug]
 7.54001091e-07  7.53999492e-07  1.68323780e-05  6.52830850e-08  0.00000000e+00 -0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63557794e-15  2.15922105e-15  1.99066263e-16  2.77290627e-16  2.46062195e-15  2.88598945e-16  2.28707936e-16  4.74730576e+07 
