 frequency       AmagdB          Aphdeg         
 3.84915902e+03  4.86141919e+01 -8.61719690e+01 
 4.07151555e+03  4.81284672e+01 -8.63828622e+01 
 4.30671707e+03  4.76425223e+01 -8.65824675e+01 
 4.55550561e+03  4.71563804e+01 -8.67713953e+01 
 4.81866605e+03  4.66700624e+01 -8.69502257e+01 
 5.09702863e+03  4.61835869e+01 -8.71195091e+01 
 5.39147154e+03  4.56969705e+01 -8.72797682e+01 
 5.70292370e+03  4.52102280e+01 -8.74314987e+01 
 6.03236769e+03  4.47233729e+01 -8.75751711e+01 
 6.38084285e+03  4.42364170e+01 -8.77112316e+01 
 6.74944857e+03  4.37493711e+01 -8.78401037e+01 
 7.13934775e+03  4.32622446e+01 -8.79621888e+01 
 7.55177045e+03  4.27750461e+01 -8.80778680e+01 
 7.98801781e+03  4.22877832e+01 -8.81875026e+01 
 8.44946611e+03  4.18004628e+01 -8.82914355e+01 
 8.93757115e+03  4.13130909e+01 -8.83899920e+01 
 9.45387283e+03  4.08256730e+01 -8.84834810e+01 
 1.00000000e+04  4.03382140e+01 -8.85721954e+01 
 1.05776756e+04  3.98507182e+01 -8.86564138e+01 
 1.11887221e+04  3.93631895e+01 -8.87364005e+01 
 1.18350673e+04  3.88756315e+01 -8.88124067e+01 
 1.25187503e+04  3.83880471e+01 -8.88846713e+01 
 1.32419279e+04  3.79004393e+01 -8.89534214e+01 
 1.40068818e+04  3.74128104e+01 -8.90188734e+01 
 1.48160252e+04  3.69251628e+01 -8.90812331e+01 
 1.56719108e+04  3.64374983e+01 -8.91406969e+01 
 1.65772389e+04  3.59498189e+01 -8.91974519e+01 
 1.75348655e+04  3.54621259e+01 -8.92516768e+01 
 1.85478119e+04  3.49744209e+01 -8.93035424e+01 
 1.96192737e+04  3.44867052e+01 -8.93532121e+01 
 2.07526313e+04  3.39989798e+01 -8.94008424e+01 
 2.19514602e+04  3.35112457e+01 -8.94465834e+01 
 2.32195425e+04  3.30235039e+01 -8.94905792e+01 
 2.45608788e+04  3.25357551e+01 -8.95329686e+01 
 2.59797009e+04  3.20480000e+01 -8.95738851e+01 
 2.74804848e+04  3.15602394e+01 -8.96134577e+01 
 2.90679654e+04  3.10724736e+01 -8.96518113e+01 
 3.07471508e+04  3.05847033e+01 -8.96890668e+01 
 3.25233387e+04  3.00969289e+01 -8.97253416e+01 
 3.44021326e+04  2.96091507e+01 -8.97607501e+01 
 3.63894599e+04  2.91213691e+01 -8.97954040e+01 
 3.84915902e+04  2.86335843e+01 -8.98294126e+01 
 4.07151555e+04  2.81457967e+01 -8.98628832e+01 
 4.30671707e+04  2.76580065e+01 -8.98959214e+01 
 4.55550561e+04  2.71702138e+01 -8.99286312e+01 
 4.81866605e+04  2.66824188e+01 -8.99611160e+01 
 5.09702863e+04  2.61946216e+01 -8.99934782e+01 
 5.39147154e+04  2.57068223e+01 -9.00258198e+01 
 5.70292370e+04  2.52190210e+01 -9.00582430e+01 
 6.03236769e+04  2.47312177e+01 -9.00908499e+01 
 6.38084285e+04  2.42434124e+01 -9.01237434e+01 
 6.74944857e+04  2.37556053e+01 -9.01570273e+01 
 7.13934775e+04  2.32677961e+01 -9.01908067e+01 
 7.55177045e+04  2.27799848e+01 -9.02251879e+01 
 7.98801781e+04  2.22921715e+01 -9.02602796e+01 
 8.44946611e+04  2.18043559e+01 -9.02961923e+01 
 8.93757115e+04  2.13165380e+01 -9.03330394e+01 
 9.45387283e+04  2.08287175e+01 -9.03709371e+01 
 1.00000000e+05  2.03408944e+01 -9.04100050e+01 
 1.05776756e+05  1.98530682e+01 -9.04503663e+01 
 1.11887221e+05  1.93652388e+01 -9.04921482e+01 
 1.18350673e+05  1.88774059e+01 -9.05354827e+01 
 1.25187503e+05  1.83895692e+01 -9.05805063e+01 
 1.32419279e+05  1.79017281e+01 -9.06273610e+01 
 1.40068818e+05  1.74138823e+01 -9.06761947e+01 
 1.48160252e+05  1.69260312e+01 -9.07271613e+01 
 1.56719108e+05  1.64381742e+01 -9.07804216e+01 
 1.65772389e+05  1.59503108e+01 -9.08361435e+01 
 1.75348655e+05  1.54624401e+01 -9.08945028e+01 
 1.85478119e+05  1.49745613e+01 -9.09556833e+01 
 1.96192737e+05  1.44866736e+01 -9.10198781e+01 
 2.07526313e+05  1.39987757e+01 -9.10872895e+01 
 2.19514602e+05  1.35108667e+01 -9.11581300e+01 
 2.32195425e+05  1.30229451e+01 -9.12326229e+01 
 2.45608788e+05  1.25350095e+01 -9.13110029e+01 
 2.59797009e+05  1.20470582e+01 -9.13935170e+01 
 2.74804848e+05  1.15590894e+01 -9.14804252e+01 
 2.90679654e+05  1.10711010e+01 -9.15720013e+01 
 3.07471508e+05  1.05830907e+01 -9.16685337e+01 
 3.25233387e+05  1.00950559e+01 -9.17703263e+01 
 3.44021326e+05  9.60699374e+00 -9.18776997e+01 
 3.63894599e+05  9.11890093e+00 -9.19909918e+01 
 3.84915902e+05  8.63077384e+00 -9.21105589e+01 
 4.07151555e+05  8.14260842e+00 -9.22367774e+01 
 4.30671707e+05  7.65440012e+00 -9.23700439e+01 
 4.55550561e+05  7.16614384e+00 -9.25107774e+01 
 4.81866605e+05  6.67783391e+00 -9.26594200e+01 
 5.09702863e+05  6.18946394e+00 -9.28164384e+01 
 5.39147154e+05  5.70102683e+00 -9.29823254e+01 
 5.70292370e+05  5.21251460e+00 -9.31576013e+01 
 6.03236769e+05  4.72391836e+00 -9.33428153e+01 
 6.38084285e+05  4.23522812e+00 -9.35385476e+01 
 6.74944857e+05  3.74643276e+00 -9.37454104e+01 
 7.13934775e+05  3.25751980e+00 -9.39640504e+01 
 7.55177045e+05  2.76847532e+00 -9.41951501e+01 
 7.98801781e+05  2.27928373e+00 -9.44394303e+01 
 8.44946611e+05  1.78992762e+00 -9.46976515e+01 
 8.93757115e+05  1.30038751e+00 -9.49706166e+01 
 9.45387283e+05  8.10641631e-01 -9.52591728e+01 
 1.00000000e+06  3.20665654e-01 -9.55642138e+01 
 1.05776756e+06 -1.69567608e-01 -9.58866825e+01 
 1.11887221e+06 -6.60088540e-01 -9.62275730e+01 
 1.18350673e+06 -1.15093108e+00 -9.65879335e+01 
 1.25187503e+06 -1.64213315e+00 -9.69688684e+01 
 1.32419279e+06 -2.13373709e+00 -9.73715414e+01 
 1.40068818e+06 -2.62579017e+00 -9.77971777e+01 
 1.48160252e+06 -3.11834517e+00 -9.82470667e+01 
 1.56719108e+06 -3.61146098e+00 -9.87225647e+01 
 1.65772389e+06 -4.10520331e+00 -9.92250974e+01 
 1.75348655e+06 -4.59964544e+00 -9.97561623e+01 
 1.85478119e+06 -5.09486903e+00 -1.00317331e+02 
 1.96192737e+06 -5.59096513e+00 -1.00910252e+02 
 2.07526313e+06 -6.08803510e+00 -1.01536650e+02 
 2.19514602e+06 -6.58619181e+00 -1.02198332e+02 
 2.32195425e+06 -7.08556080e+00 -1.02897185e+02 
 2.45608788e+06 -7.58628165e+00 -1.03635177e+02 
 2.59797009e+06 -8.08850943e+00 -1.04414357e+02 
 2.74804848e+06 -8.59241625e+00 -1.05236856e+02 
 2.90679654e+06 -9.09819298e+00 -1.06104883e+02 
 3.07471508e+06 -9.60605106e+00 -1.07020724e+02 
 3.25233387e+06 -1.01162244e+01 -1.07986737e+02 
 3.44021326e+06 -1.06289716e+01 -1.09005344e+02 
 3.63894599e+06 -1.11445778e+01 -1.10079028e+02 
 3.84915902e+06 -1.16633573e+01 -1.11210321e+02 
 4.07151555e+06 -1.21856555e+01 -1.12401790e+02 
 4.30671707e+06 -1.27118517e+01 -1.13656025e+02 
 4.55550561e+06 -1.32423610e+01 -1.14975622e+02 
 4.81866605e+06 -1.37776365e+01 -1.16363157e+02 
 5.09702863e+06 -1.43181721e+01 -1.17821165e+02 
 5.39147154e+06 -1.48645035e+01 -1.19352112e+02 
 5.70292370e+06 -1.54172104e+01 -1.20958357e+02 
 6.03236769e+06 -1.59769172e+01 -1.22642116e+02 
 6.38084285e+06 -1.65442937e+01 -1.24405424e+02 
 6.74944857e+06 -1.71200550e+01 -1.26250081e+02 
 7.13934775e+06 -1.77049598e+01 -1.28177606e+02 
 7.55177045e+06 -1.82998085e+01 -1.30189178e+02 
 7.98801781e+06 -1.89054394e+01 -1.32285582e+02 
 8.44946611e+06 -1.95227236e+01 -1.34467145e+02 
 8.93757115e+06 -2.01525581e+01 -1.36733679e+02 
 9.45387283e+06 -2.07958570e+01 -1.39084418e+02 
 1.00000000e+07 -2.14535409e+01 -1.41517963e+02 
 1.05776756e+07 -2.21265243e+01 -1.44032233e+02 
 1.11887221e+07 -2.28157001e+01 -1.46624422e+02 
 1.18350673e+07 -2.35219241e+01 -1.49290967e+02 
 1.25187503e+07 -2.42459953e+01 -1.52027534e+02 
 1.32419279e+07 -2.49886371e+01 -1.54829018e+02 
 1.40068818e+07 -2.57504760e+01 -1.57689564e+02 
 1.48160252e+07 -2.65320207e+01 -1.60602612e+02 
 1.56719108e+07 -2.73336414e+01 -1.63560959e+02 
 1.65772389e+07 -2.81555496e+01 -1.66556849e+02 
 1.75348655e+07 -2.89977805e+01 -1.69582085e+02 
 1.85478119e+07 -2.98601770e+01 -1.72628159e+02 
 1.96192737e+07 -3.07423780e+01 -1.75686403e+02 
 2.07526313e+07 -3.16438092e+01 -1.78748145e+02 
 2.19514602e+07 -3.25636796e+01  1.78195118e+02 
 2.32195425e+07 -3.35009816e+01  1.75151553e+02 
 2.45608788e+07 -3.44544964e+01  1.72128821e+02 
 2.59797009e+07 -3.54228034e+01  1.69133926e+02 
 2.74804848e+07 -3.64042949e+01  1.66173070e+02 
 2.90679654e+07 -3.73971943e+01  1.63251537e+02 
 3.07471508e+07 -3.83995774e+01  1.60373598e+02 
 3.25233387e+07 -3.94093976e+01  1.57542444e+02 
 3.44021326e+07 -4.04245121e+01  1.54760150e+02 
 3.63894599e+07 -4.14427109e+01  1.52027667e+02 
 3.84915902e+07 -4.24617455e+01  1.49344844e+02 
 4.07151555e+07 -4.34793584e+01  1.46710483e+02 
 4.30671707e+07 -4.44933127e+01  1.44122411e+02 
 4.55550561e+07 -4.55014196e+01  1.41577583e+02 
 4.81866605e+07 -4.65015658e+01  1.39072192e+02 
 5.09702863e+07 -4.74917380e+01  1.36601805e+02 
 5.39147154e+07 -4.84700459e+01  1.34161493e+02 
 5.70292370e+07 -4.94347425e+01  1.31745971e+02 
 6.03236769e+07 -5.03842413e+01  1.29349728e+02 
 6.38084285e+07 -5.13171311e+01  1.26967155e+02 
 6.74944857e+07 -5.22321872e+01  1.24592648e+02 
 7.13934775e+07 -5.31283798e+01  1.22220699e+02 
 7.55177045e+07 -5.40048795e+01  1.19845968e+02 
 7.98801781e+07 -5.48610591e+01  1.17463320e+02 
 8.44946611e+07 -5.56964934e+01  1.15067855e+02 
 8.93757115e+07 -5.65109558e+01  1.12654909e+02 
 9.45387283e+07 -5.73044130e+01  1.10220035e+02 
 1.00000000e+08 -5.80770166e+01  1.07758977e+02 
