 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  1.33938276e-07  1.40217594e-06 
 4.81866605e+02  1.31384192e-07  1.37543769e-06 
 5.09702863e+02  1.28923072e-07  1.34967267e-06 
 5.39147154e+02  1.26552356e-07  1.32485406e-06 
 5.70292370e+02  1.24269529e-07  1.30095555e-06 
 6.03236769e+02  1.22072122e-07  1.27795129e-06 
 6.38084285e+02  1.19957712e-07  1.25581592e-06 
 6.74944857e+02  1.17923919e-07  1.23452450e-06 
 7.13934775e+02  1.15968402e-07  1.21405254e-06 
 7.55177045e+02  1.14088863e-07  1.19437598e-06 
 7.98801781e+02  1.12283043e-07  1.17547117e-06 
 8.44946611e+02  1.10548721e-07  1.15731487e-06 
 8.93757115e+02  1.08883715e-07  1.13988422e-06 
 9.45387283e+02  1.07285881e-07  1.12315678e-06 
 1.00000000e+03  1.05753110e-07  1.10711049e-06 
 1.05776756e+03  1.04283334e-07  1.09172367e-06 
 1.11887221e+03  1.02874518e-07  1.07697503e-06 
 1.18350673e+03  1.01524666e-07  1.06284367e-06 
 1.25187503e+03  1.00231817e-07  1.04930907e-06 
 1.32419279e+03  9.89940493e-08  1.03635110e-06 
 1.40068818e+03  9.78094761e-08  1.02395002e-06 
 1.48160252e+03  9.66762494e-08  1.01208648e-06 
 1.56719108e+03  9.55925583e-08  1.00074152e-06 
 1.65772389e+03  9.45566302e-08  9.89896580e-07 
 1.75348655e+03  9.35667305e-08  9.79533505e-07 
 1.85478119e+03  9.26211636e-08  9.69634543e-07 
 1.96192737e+03  9.17182726e-08  9.60182350e-07 
 2.07526313e+03  9.08564404e-08  9.51159993e-07 
 2.19514602e+03  9.00340891e-08  9.42550957e-07 
 2.32195425e+03  8.92496810e-08  9.34339143e-07 
 2.45608788e+03  8.85017184e-08  9.26508872e-07 
 2.59797009e+03  8.77887439e-08  9.19044887e-07 
 2.74804848e+03  8.71093406e-08  9.11932355e-07 
 2.90679654e+03  8.64621319e-08  9.05156865e-07 
 3.07471508e+03  8.58457819e-08  8.98704432e-07 
 3.25233387e+03  8.52589949e-08  8.92561491e-07 
 3.44021326e+03  8.47005155e-08  8.86714900e-07 
 3.63894599e+03  8.41691282e-08  8.81151935e-07 
 3.84915902e+03  8.36636573e-08  8.75860289e-07 
 4.07151555e+03  8.31829666e-08  8.70828066e-07 
 4.30671707e+03  8.27259587e-08  8.66043779e-07 
 4.55550561e+03  8.22915747e-08  8.61496343e-07 
 4.81866605e+03  8.18787937e-08  8.57175072e-07 
 5.09702863e+03  8.14866323e-08  8.53069670e-07 
 5.39147154e+03  8.11141434e-08  8.49170224e-07 
 5.70292370e+03  8.07604163e-08  8.45467200e-07 
 6.03236769e+03  8.04245754e-08  8.41951434e-07 
 6.38084285e+03  8.01057797e-08  8.38614120e-07 
 6.74944857e+03  7.98032218e-08  8.35446809e-07 
 7.13934775e+03  7.95161271e-08  8.32441394e-07 
 7.55177045e+03  7.92437532e-08  8.29590102e-07 
 7.98801781e+03  7.89853886e-08  8.26885489e-07 
 8.44946611e+03  7.87403522e-08  8.24320424e-07 
 8.93757115e+03  7.85079921e-08  8.21888086e-07 
 9.45387283e+03  7.82876848e-08  8.19581950e-07 
 1.00000000e+04  7.80788344e-08  8.17395780e-07 
 1.05776756e+04  7.78808713e-08  8.15323616e-07 
 1.11887221e+04  7.76932517e-08  8.13359769e-07 
 1.18350673e+04  7.75154565e-08  8.11498809e-07 
 1.25187503e+04  7.73469904e-08  8.09735553e-07 
 1.32419279e+04  7.71873811e-08  8.08065064e-07 
 1.40068818e+04  7.70361782e-08  8.06482630e-07 
 1.48160252e+04  7.68929526e-08  8.04983766e-07 
 1.56719108e+04  7.67572954e-08  8.03564198e-07 
 1.65772389e+04  7.66288174e-08  8.02219858e-07 
 1.75348655e+04  7.65071478e-08  8.00946874e-07 
 1.85478119e+04  7.63919339e-08  7.99741562e-07 
 1.96192737e+04  7.62828400e-08  7.98600419e-07 
 2.07526313e+04  7.61795468e-08  7.97520113e-07 
 2.19514602e+04  7.60817506e-08  7.96497479e-07 
 2.32195425e+04  7.59891626e-08  7.95529508e-07 
 2.45608788e+04  7.59015082e-08  7.94613342e-07 
 2.59797009e+04  7.58185265e-08  7.93746267e-07 
 2.74804848e+04  7.57399693e-08  7.92925705e-07 
 2.90679654e+04  7.56656007e-08  7.92149211e-07 
 3.07471508e+04  7.55951965e-08  7.91414464e-07 
 3.25233387e+04  7.55285437e-08  7.90719261e-07 
 3.44021326e+04  7.54654396e-08  7.90061514e-07 
 3.63894599e+04  7.54056916e-08  7.89439242e-07 
 3.84915902e+04  7.53491165e-08  7.88850567e-07 
 4.07151555e+04  7.52955398e-08  7.88293708e-07 
 4.30671707e+04  7.52447957e-08  7.87766981e-07 
 4.55550561e+04  7.51967261e-08  7.87268786e-07 
 4.81866605e+04  7.51511805e-08  7.86797610e-07 
 5.09702863e+04  7.51080151e-08  7.86352021e-07 
 5.39147154e+04  7.50670929e-08  7.85930662e-07 
 5.70292370e+04  7.50282828e-08  7.85532250e-07 
 6.03236769e+04  7.49914594e-08  7.85155570e-07 
 6.38084285e+04  7.49565023e-08  7.84799475e-07 
 6.74944857e+04  7.49232963e-08  7.84462880e-07 
 7.13934775e+04  7.48917299e-08  7.84144759e-07 
 7.55177045e+04  7.48616961e-08  7.83844145e-07 
 7.98801781e+04  7.48330910e-08  7.83560125e-07 
 8.44946611e+04  7.48058138e-08  7.83291837e-07 
 8.93757115e+04  7.47797662e-08  7.83038471e-07 
 9.45387283e+04  7.47548522e-08  7.82799263e-07 
 1.00000000e+05  7.47309772e-08  7.82573496e-07 
 1.05776756e+05  7.47080479e-08  7.82360495e-07 
 1.11887221e+05  7.46859716e-08  7.82159629e-07 
 1.18350673e+05  7.46646556e-08  7.81970309e-07 
 1.25187503e+05  7.46440067e-08  7.81791984e-07 
 1.32419279e+05  7.46239306e-08  7.81624140e-07 
 1.40068818e+05  7.46043312e-08  7.81466303e-07 
 1.48160252e+05  7.45851100e-08  7.81318035e-07 
 1.56719108e+05  7.45661651e-08  7.81178932e-07 
 1.65772389e+05  7.45473907e-08  7.81048628e-07 
 1.75348655e+05  7.45286759e-08  7.80926791e-07 
 1.85478119e+05  7.45099042e-08  7.80813124e-07 
 1.96192737e+05  7.44909516e-08  7.80707366e-07 
 2.07526313e+05  7.44716864e-08  7.80609292e-07 
 2.19514602e+05  7.44519674e-08  7.80518711e-07 
 2.32195425e+05  7.44316424e-08  7.80435471e-07 
 2.45608788e+05  7.44105471e-08  7.80359459e-07 
 2.59797009e+05  7.43885033e-08  7.80290600e-07 
 2.74804848e+05  7.43653168e-08  7.80228862e-07 
 2.90679654e+05  7.43407757e-08  7.80174255e-07 
 3.07471508e+05  7.43146481e-08  7.80126838e-07 
 3.25233387e+05  7.42866798e-08  7.80086715e-07 
 3.44021326e+05  7.42565914e-08  7.80054047e-07 
 3.63894599e+05  7.42240758e-08  7.80029047e-07 
 3.84915902e+05  7.41887950e-08  7.80011992e-07 
 4.07151555e+05  7.41503766e-08  7.80003223e-07 
 4.30671707e+05  7.41084102e-08  7.80003154e-07 
 4.55550561e+05  7.40624439e-08  7.80012272e-07 
 4.81866605e+05  7.40119794e-08  7.80031155e-07 
 5.09702863e+05  7.39564684e-08  7.80060467e-07 
 5.39147154e+05  7.38953072e-08  7.80100977e-07 
