 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+03  1.59298831e-07  5.07610788e-06 
 4.81866605e+03  1.55679610e-07  4.95561110e-06 
 5.09702863e+03  1.52178914e-07  4.83854162e-06 
 5.39147154e+03  1.48793682e-07  4.72476613e-06 
 5.70292370e+03  1.45520928e-07  4.61415070e-06 
 6.03236769e+03  1.42357737e-07  4.50656057e-06 
 6.38084285e+03  1.39301261e-07  4.40185989e-06 
 6.74944857e+03  1.36348717e-07  4.29991145e-06 
 7.13934775e+03  1.33497384e-07  4.20057652e-06 
 7.55177045e+03  1.30744601e-07  4.10371463e-06 
 7.98801781e+03  1.28087763e-07  4.00918347e-06 
 8.44946611e+03  1.25524322e-07  3.91683882e-06 
 8.93757115e+03  1.23051781e-07  3.82653459e-06 
 9.45387283e+03  1.20667692e-07  3.73812288e-06 
 1.00000000e+04  1.18369656e-07  3.65145424e-06 
 1.05776756e+04  1.16155323e-07  3.56637804e-06 
 1.11887221e+04  1.14022383e-07  3.48274292e-06 
 1.18350673e+04  1.11968572e-07  3.40039757e-06 
 1.25187503e+04  1.09991666e-07  3.31919155e-06 
 1.32419279e+04  1.08089481e-07  3.23897643e-06 
 1.40068818e+04  1.06259871e-07  3.15960712e-06 
 1.48160252e+04  1.04500730e-07  3.08094341e-06 
 1.56719108e+04  1.02809985e-07  3.00285178e-06 
 1.65772389e+04  1.01185600e-07  2.92520739e-06 
 1.75348655e+04  9.96255768e-08  2.84789623e-06 
 1.85478119e+04  9.81279471e-08  2.77081738e-06 
 1.96192737e+04  9.66907792e-08  2.69388537e-06 
 2.07526313e+04  9.53121742e-08  2.61703243e-06 
 2.19514602e+04  9.39902668e-08  2.54021059e-06 
 2.32195425e+04  9.27232249e-08  2.46339352e-06 
 2.45608788e+04  9.15092494e-08  2.38657799e-06 
 2.59797009e+04  9.03465747e-08  2.30978475e-06 
 2.74804848e+04  8.92334683e-08  2.23305882e-06 
 2.90679654e+04  8.81682314e-08  2.15646902e-06 
 3.07471508e+04  8.71491990e-08  2.08010683e-06 
 3.25233387e+04  8.61747399e-08  2.00408434e-06 
 3.44021326e+04  8.52432574e-08  1.92853161e-06 
 3.63894599e+04  8.43531894e-08  1.85359334e-06 
 3.84915902e+04  8.35030087e-08  1.77942505e-06 
