 frequency       AmagdB          Aphdeg         
 1.20007371e+05  4.79399826e+01  1.65338313e+02 
 1.22774708e+05  4.79270225e+01  1.65015266e+02 
 1.25605860e+05  4.79134990e+01  1.64685776e+02 
 1.28502297e+05  4.78993896e+01  1.64349758e+02 
 1.31465525e+05  4.78846709e+01  1.64007131e+02 
 1.34497085e+05  4.78693188e+01  1.63657814e+02 
 1.37598551e+05  4.78533084e+01  1.63301730e+02 
 1.40771537e+05  4.78366142e+01  1.62938804e+02 
 1.44017690e+05  4.78192095e+01  1.62568963e+02 
 1.47338699e+05  4.78010673e+01  1.62192139e+02 
 1.50736290e+05  4.77821596e+01  1.61808267e+02 
 1.54212228e+05  4.77624576e+01  1.61417284e+02 
 1.57768320e+05  4.77419317e+01  1.61019133e+02 
 1.61406415e+05  4.77205517e+01  1.60613762e+02 
 1.65128404e+05  4.76982865e+01  1.60201121e+02 
 1.68936220e+05  4.76751042e+01  1.59781168e+02 
 1.72831844e+05  4.76509722e+01  1.59353864e+02 
 1.76817299e+05  4.76258572e+01  1.58919179e+02 
 1.80894658e+05  4.75997252e+01  1.58477086e+02 
 1.85066040e+05  4.75725415e+01  1.58027565e+02 
 1.89333613e+05  4.75442707e+01  1.57570606e+02 
 1.93699595e+05  4.75148769e+01  1.57106202e+02 
 1.98166255e+05  4.74843234e+01  1.56634356e+02 
 2.02735916e+05  4.74525731e+01  1.56155080e+02 
 2.07410951e+05  4.74195883e+01  1.55668393e+02 
 2.12193792e+05  4.73853311e+01  1.55174322e+02 
 2.17086923e+05  4.73497628e+01  1.54672905e+02 
 2.22092889e+05  4.73128445e+01  1.54164189e+02 
 2.27214291e+05  4.72745372e+01  1.53648229e+02 
 2.32453791e+05  4.72348015e+01  1.53125092e+02 
 2.37814113e+05  4.71935978e+01  1.52594856e+02 
 2.43298042e+05  4.71508866e+01  1.52057608e+02 
 2.48908429e+05  4.71066282e+01  1.51513447e+02 
 2.54648190e+05  4.70607832e+01  1.50962483e+02 
 2.60520309e+05  4.70133122e+01  1.50404836e+02 
 2.66527837e+05  4.69641762e+01  1.49840641e+02 
 2.72673897e+05  4.69133365e+01  1.49270040e+02 
 2.78961683e+05  4.68607550e+01  1.48693191e+02 
 2.85394464e+05  4.68063939e+01  1.48110260e+02 
 2.91975583e+05  4.67502163e+01  1.47521429e+02 
 2.98708461e+05  4.66921860e+01  1.46926888e+02 
 3.05596598e+05  4.66322678e+01  1.46326841e+02 
 3.12643573e+05  4.65704274e+01  1.45721502e+02 
 3.19853049e+05  4.65066315e+01  1.45111096e+02 
 3.27228774e+05  4.64408483e+01  1.44495862e+02 
 3.34774581e+05  4.63730470e+01  1.43876046e+02 
 3.42494392e+05  4.63031985e+01  1.43251907e+02 
 3.50392221e+05  4.62312751e+01  1.42623713e+02 
 3.58472171e+05  4.61572508e+01  1.41991741e+02 
 3.66738442e+05  4.60811013e+01  1.41356278e+02 
 3.75195331e+05  4.60028040e+01  1.40717619e+02 
 3.83847234e+05  4.59223384e+01  1.40076066e+02 
 3.92698648e+05  4.58396859e+01  1.39431930e+02 
 4.01754173e+05  4.57548300e+01  1.38785527e+02 
 4.11018515e+05  4.56677562e+01  1.38137178e+02 
 4.20496491e+05  4.55784524e+01  1.37487212e+02 
 4.30193027e+05  4.54869085e+01  1.36835960e+02 
 4.40113162e+05  4.53931169e+01  1.36183755e+02 
 4.50262052e+05  4.52970721e+01  1.35530935e+02 
 4.60644974e+05  4.51987711e+01  1.34877839e+02 
 4.71267322e+05  4.50982131e+01  1.34224805e+02 
 4.82134619e+05  4.49953997e+01  1.33572173e+02 
 4.93252513e+05  4.48903349e+01  1.32920281e+02 
 5.04626783e+05  4.47830249e+01  1.32269465e+02 
 5.16263340e+05  4.46734784e+01  1.31620059e+02 
 5.28168234e+05  4.45617061e+01  1.30972392e+02 
 5.40347650e+05  4.44477210e+01  1.30326789e+02 
 5.52807921e+05  4.43315384e+01  1.29683571e+02 
 5.65555523e+05  4.42131756e+01  1.29043052e+02 
 5.78597080e+05  4.40926519e+01  1.28405539e+02 
 5.91939372e+05  4.39699887e+01  1.27771332e+02 
 6.05589334e+05  4.38452090e+01  1.27140723e+02 
 6.19554061e+05  4.37183379e+01  1.26513995e+02 
 6.33840810e+05  4.35894019e+01  1.25891423e+02 
 6.48457008e+05  4.34584295e+01  1.25273270e+02 
