 @n.x1.nsg13_lv_nmos[ids] @n.x1.Nsg13_lv_nmos[ids] @n.x1.Nsg13_lv_nmos[gm] @n.x1.Nsg13_lv_nmos[gds] @n.x1.Nsg13_lv_nmos[cgdol] @n.x1.Nsg13_lv_nmos[cgsol] @n.x1.Nsg13_lv_nmos[lp_cgov] @n.x1.Nsg13_lv_nmos[lp_cfr] @n.x1.Nsg13_lv_nmos[cjd] @n.x1.Nsg13_lv_nmos[cjdbot] @n.x1.Nsg13_lv_nmos[cjdgat] @n.x1.Nsg13_lv_nmos[cjdsti] @n.x1.Nsg13_lv_nmos[cjosbot] @n.x1.Nsg13_lv_nmos[cjossti] @n.x1.Nsg13_lv_nmos[cjosgat] @n.x1.Nsg13_lv_nmos[fug]
 4.99000055e-07  4.99000055e-07  1.37454206e-05  7.53297391e-07  1.41070721e-15  1.44094730e-15  1.06118373e-15  4.64000000e-16  8.53412787e-16  7.15462090e-16  6.66858410e-17  7.12648561e-17  7.77112952e-16  7.59618511e-17  7.02175413e-17  4.44936842e+08 
 @n.x1.nsg13_lv_nmos[ids] @n.x2.Nsg13_lv_nmos[ids] @n.x2.Nsg13_lv_nmos[gm] @n.x2.Nsg13_lv_nmos[gds] @n.x2.Nsg13_lv_nmos[cgdol] @n.x2.Nsg13_lv_nmos[cgsol] @n.x2.Nsg13_lv_nmos[lp_cgov] @n.x2.Nsg13_lv_nmos[lp_cfr] @n.x2.Nsg13_lv_nmos[cjd] @n.x2.Nsg13_lv_nmos[cjdbot] @n.x2.Nsg13_lv_nmos[cjdgat] @n.x2.Nsg13_lv_nmos[cjdsti] @n.x2.Nsg13_lv_nmos[cjosbot] @n.x2.Nsg13_lv_nmos[cjossti] @n.x2.Nsg13_lv_nmos[cjosgat] @n.x2.Nsg13_lv_nmos[fug]
 4.99000055e-07  4.99000007e-07  1.37454193e-05  7.53297383e-07  1.41070722e-15  1.44094730e-15  1.06118373e-15  4.64000000e-16  8.53412806e-16  7.15462106e-16  6.66858421e-17  7.12648574e-17  7.77112952e-16  7.59618511e-17  7.02175413e-17  4.44936801e+08 
