 time            v(inp)          v(out)         
 0.00000000e+00  3.00000000e-01  3.08876002e-01 
 1.10000000e-11  3.00000000e-01  3.08876002e-01 
 2.20000000e-11  3.00000000e-01  3.08876002e-01 
 4.40000000e-11  3.00000000e-01  3.08876002e-01 
 8.80000000e-11  3.00000000e-01  3.08876002e-01 
 1.76000000e-10  3.00000000e-01  3.08876002e-01 
 3.52000000e-10  3.00000000e-01  3.08876002e-01 
 7.04000000e-10  3.00000000e-01  3.08876002e-01 
 1.40800000e-09  3.00000000e-01  3.08876002e-01 
 2.50800000e-09  3.00000000e-01  3.08876002e-01 
 3.60800000e-09  3.00000000e-01  3.08876002e-01 
 4.70800000e-09  3.00000000e-01  3.08876002e-01 
 5.80800000e-09  3.00000000e-01  3.08876002e-01 
 6.90800000e-09  3.00000000e-01  3.08876002e-01 
 8.00800000e-09  3.00000000e-01  3.08876002e-01 
 9.10800000e-09  3.00000000e-01  3.08876002e-01 
 1.02080000e-08  3.00000000e-01  3.08876002e-01 
 1.13080000e-08  3.00000000e-01  3.08876002e-01 
 1.24080000e-08  3.00000000e-01  3.08876002e-01 
 1.35080000e-08  3.00000000e-01  3.08876002e-01 
 1.46080000e-08  3.00000000e-01  3.08876002e-01 
 1.57080000e-08  3.00000000e-01  3.08876002e-01 
 1.68080000e-08  3.00000000e-01  3.08876002e-01 
 1.79080000e-08  3.00000000e-01  3.08876002e-01 
 1.90080000e-08  3.00000000e-01  3.08876002e-01 
 2.01080000e-08  3.00000000e-01  3.08876002e-01 
 2.12080000e-08  3.00000000e-01  3.08876002e-01 
 2.23080000e-08  3.00000000e-01  3.08876002e-01 
 2.34080000e-08  3.00000000e-01  3.08876002e-01 
 2.45080000e-08  3.00000000e-01  3.08876002e-01 
 2.56080000e-08  3.00000000e-01  3.08876002e-01 
 2.67080000e-08  3.00000000e-01  3.08876002e-01 
 2.78080000e-08  3.00000000e-01  3.08876002e-01 
 2.89080000e-08  3.00000000e-01  3.08876002e-01 
 3.00080000e-08  3.00000000e-01  3.08876002e-01 
 3.11080000e-08  3.00000000e-01  3.08876002e-01 
 3.22080000e-08  3.00000000e-01  3.08876002e-01 
 3.33080000e-08  3.00000000e-01  3.08876002e-01 
 3.44080000e-08  3.00000000e-01  3.08876002e-01 
 3.55080000e-08  3.00000000e-01  3.08876002e-01 
 3.66080000e-08  3.00000000e-01  3.08876002e-01 
 3.77080000e-08  3.00000000e-01  3.08876002e-01 
 3.88080000e-08  3.00000000e-01  3.08876002e-01 
 3.99080000e-08  3.00000000e-01  3.08876002e-01 
 4.10080000e-08  3.00000000e-01  3.08876002e-01 
 4.21080000e-08  3.00000000e-01  3.08876002e-01 
 4.32080000e-08  3.00000000e-01  3.08876002e-01 
 4.43080000e-08  3.00000000e-01  3.08876002e-01 
 4.54080000e-08  3.00000000e-01  3.08876002e-01 
 4.65080000e-08  3.00000000e-01  3.08876002e-01 
 4.76080000e-08  3.00000000e-01  3.08876002e-01 
 4.87080000e-08  3.00000000e-01  3.08876002e-01 
 4.98080000e-08  3.00000000e-01  3.08876002e-01 
 5.09080000e-08  3.00000000e-01  3.08876002e-01 
 5.20080000e-08  3.00000000e-01  3.08876002e-01 
 5.31080000e-08  3.00000000e-01  3.08876002e-01 
 5.42080000e-08  3.00000000e-01  3.08876002e-01 
 5.53080000e-08  3.00000000e-01  3.08876002e-01 
 5.64080000e-08  3.00000000e-01  3.08876002e-01 
 5.75080000e-08  3.00000000e-01  3.08876002e-01 
 5.86080000e-08  3.00000000e-01  3.08876002e-01 
 5.97080000e-08  3.00000000e-01  3.08876002e-01 
 6.08080000e-08  3.00000000e-01  3.08876002e-01 
 6.19080000e-08  3.00000000e-01  3.08876002e-01 
 6.30080000e-08  3.00000000e-01  3.08876002e-01 
 6.41080000e-08  3.00000000e-01  3.08876002e-01 
 6.52080000e-08  3.00000000e-01  3.08876002e-01 
 6.63080000e-08  3.00000000e-01  3.08876002e-01 
 6.74080000e-08  3.00000000e-01  3.08876002e-01 
 6.85080000e-08  3.00000000e-01  3.08876002e-01 
 6.96080000e-08  3.00000000e-01  3.08876002e-01 
 7.07080000e-08  3.00000000e-01  3.08876002e-01 
 7.18080000e-08  3.00000000e-01  3.08876002e-01 
 7.29080000e-08  3.00000000e-01  3.08876002e-01 
 7.40080000e-08  3.00000000e-01  3.08876002e-01 
 7.51080000e-08  3.00000000e-01  3.08876002e-01 
 7.62080000e-08  3.00000000e-01  3.08876002e-01 
 7.73080000e-08  3.00000000e-01  3.08876002e-01 
 7.84080000e-08  3.00000000e-01  3.08876002e-01 
 7.95080000e-08  3.00000000e-01  3.08876002e-01 
 8.06080000e-08  3.00000000e-01  3.08876002e-01 
 8.17080000e-08  3.00000000e-01  3.08876002e-01 
 8.28080000e-08  3.00000000e-01  3.08876002e-01 
 8.39080000e-08  3.00000000e-01  3.08876002e-01 
 8.50080000e-08  3.00000000e-01  3.08876002e-01 
 8.61080000e-08  3.00000000e-01  3.08876002e-01 
 8.72080000e-08  3.00000000e-01  3.08876002e-01 
 8.83080000e-08  3.00000000e-01  3.08876002e-01 
 8.94080000e-08  3.00000000e-01  3.08876002e-01 
 9.05080000e-08  3.00000000e-01  3.08876002e-01 
 9.16080000e-08  3.00000000e-01  3.08876002e-01 
 9.27080000e-08  3.00000000e-01  3.08876002e-01 
 9.38080000e-08  3.00000000e-01  3.08876002e-01 
 9.49080000e-08  3.00000000e-01  3.08876002e-01 
 9.60080000e-08  3.00000000e-01  3.08876002e-01 
 9.71080000e-08  3.00000000e-01  3.08876002e-01 
 9.82080000e-08  3.00000000e-01  3.08876002e-01 
 9.93080000e-08  3.00000000e-01  3.08876002e-01 
 1.00000000e-07  3.00000000e-01  3.08876002e-01 
 1.00001000e-07  3.30000000e-01  3.09641220e-01 
 1.00003000e-07  3.90000000e-01  3.11266975e-01 
 1.00007000e-07  5.10000000e-01  3.14819730e-01 
 1.00010000e-07  6.00000000e-01  3.17714456e-01 
 1.00010800e-07  6.00000000e-01  3.17748415e-01 
 1.00012400e-07  6.00000000e-01  3.17751910e-01 
 1.00015600e-07  6.00000000e-01  3.17750412e-01 
 1.00022000e-07  6.00000000e-01  3.17755440e-01 
 1.00034800e-07  6.00000000e-01  3.17757658e-01 
 1.00060400e-07  6.00000000e-01  3.17769683e-01 
 1.00111600e-07  6.00000000e-01  3.17785398e-01 
 1.00214000e-07  6.00000000e-01  3.17822287e-01 
 1.00418800e-07  6.00000000e-01  3.17884011e-01 
 1.00828400e-07  6.00000000e-01  3.18011532e-01 
 1.01647600e-07  6.00000000e-01  3.18292466e-01 
 1.02747600e-07  6.00000000e-01  3.18786991e-01 
 1.03847600e-07  6.00000000e-01  3.19406166e-01 
 1.04947600e-07  6.00000000e-01  3.20139027e-01 
 1.06047600e-07  6.00000000e-01  3.20924416e-01 
 1.07147600e-07  6.00000000e-01  3.21726310e-01 
 1.08247600e-07  6.00000000e-01  3.22519402e-01 
 1.09347600e-07  6.00000000e-01  3.23311103e-01 
 1.10447600e-07  6.00000000e-01  3.24088859e-01 
 1.11547600e-07  6.00000000e-01  3.24861486e-01 
 1.12647600e-07  6.00000000e-01  3.25619890e-01 
 1.13747600e-07  6.00000000e-01  3.26373626e-01 
 1.14847600e-07  6.00000000e-01  3.27113693e-01 
 1.15947600e-07  6.00000000e-01  3.27849485e-01 
 1.17047600e-07  6.00000000e-01  3.28571980e-01 
 1.18147600e-07  6.00000000e-01  3.29290470e-01 
 1.19247600e-07  6.00000000e-01  3.29995974e-01 
 1.20347600e-07  6.00000000e-01  3.30697729e-01 
 1.21447600e-07  6.00000000e-01  3.31386824e-01 
 1.22547600e-07  6.00000000e-01  3.32072460e-01 
 1.23647600e-07  6.00000000e-01  3.32745795e-01 
 1.24747600e-07  6.00000000e-01  3.33416000e-01 
 1.25847600e-07  6.00000000e-01  3.34074300e-01 
 1.26947600e-07  6.00000000e-01  3.34729837e-01 
 1.28047600e-07  6.00000000e-01  3.35373894e-01 
 1.29147600e-07  6.00000000e-01  3.36015584e-01 
 1.30247600e-07  6.00000000e-01  3.36646241e-01 
 1.31347600e-07  6.00000000e-01  3.37274950e-01 
 1.32447600e-07  6.00000000e-01  3.37893085e-01 
 1.33547600e-07  6.00000000e-01  3.38509702e-01 
 1.34647600e-07  6.00000000e-01  3.39116211e-01 
 1.35747600e-07  6.00000000e-01  3.39721635e-01 
 1.36847600e-07  6.00000000e-01  3.40317414e-01 
 1.37947600e-07  6.00000000e-01  3.40912539e-01 
 1.39047600e-07  6.00000000e-01  3.41498471e-01 
 1.40147600e-07  6.00000000e-01  3.42084171e-01 
 1.41247600e-07  6.00000000e-01  3.42661116e-01 
 1.42347600e-07  6.00000000e-01  3.43238235e-01 
 1.43447600e-07  6.00000000e-01  3.43807016e-01 
 1.44547600e-07  6.00000000e-01  3.44376360e-01 
 1.45647600e-07  6.00000000e-01  3.44937761e-01 
 1.46747600e-07  6.00000000e-01  3.45500089e-01 
 1.47847600e-07  6.00000000e-01  3.46054845e-01 
 1.48947600e-07  6.00000000e-01  3.46610870e-01 
 1.50047600e-07  6.00000000e-01  3.47159667e-01 
 1.51147600e-07  6.00000000e-01  3.47710049e-01 
 1.52247600e-07  6.00000000e-01  3.48253521e-01 
 1.53347600e-07  6.00000000e-01  3.48798868e-01 
 1.54447600e-07  6.00000000e-01  3.49337595e-01 
 1.55547600e-07  6.00000000e-01  3.49878465e-01 
 1.56647600e-07  6.00000000e-01  3.50412979e-01 
 1.57747600e-07  6.00000000e-01  3.50949877e-01 
 1.58847600e-07  6.00000000e-01  3.51480659e-01 
 1.59947600e-07  6.00000000e-01  3.52014043e-01 
 1.61047600e-07  6.00000000e-01  3.52541527e-01 
 1.62147600e-07  6.00000000e-01  3.53071809e-01 
 1.63247600e-07  6.00000000e-01  3.53596386e-01 
 1.64347600e-07  6.00000000e-01  3.54123935e-01 
 1.65447600e-07  6.00000000e-01  3.54645953e-01 
 1.66547600e-07  6.00000000e-01  3.55171099e-01 
 1.67647600e-07  6.00000000e-01  3.55690869e-01 
 1.68747600e-07  6.00000000e-01  3.56213906e-01 
 1.69847600e-07  6.00000000e-01  3.56731703e-01 
 1.70947600e-07  6.00000000e-01  3.57252891e-01 
 1.72047600e-07  6.00000000e-01  3.57768960e-01 
 1.73147600e-07  6.00000000e-01  3.58288527e-01 
 1.74247600e-07  6.00000000e-01  3.58803083e-01 
 1.75347600e-07  6.00000000e-01  3.59321232e-01 
 1.76447600e-07  6.00000000e-01  3.59834466e-01 
 1.77547600e-07  6.00000000e-01  3.60351375e-01 
 1.78647600e-07  6.00000000e-01  3.60863451e-01 
