 v-sweep         ID              Gds            
 7.98000000e-01  2.84903080e-07  3.46346792e-09 
 8.04000000e-01  2.84923777e-07  3.43619008e-09 
 8.10000000e-01  2.84944312e-07  3.40934362e-09 
 8.16000000e-01  2.84964688e-07  3.38291842e-09 
 8.22000000e-01  2.84984906e-07  3.35690471e-09 
 8.28000000e-01  2.85004969e-07  3.33129299e-09 
 8.34000000e-01  2.85024880e-07  3.30607406e-09 
 8.40000000e-01  2.85044640e-07  3.28123900e-09 
 8.46000000e-01  2.85064253e-07  3.25677916e-09 
 8.52000000e-01  2.85083720e-07  3.23268615e-09 
 8.58000000e-01  2.85103044e-07  3.20895182e-09 
 8.64000000e-01  2.85122226e-07  3.18556826e-09 
 8.70000000e-01  2.85141269e-07  3.16252781e-09 
 8.76000000e-01  2.85160175e-07  3.13982300e-09 
 8.82000000e-01  2.85178946e-07  3.11744661e-09 
 8.88000000e-01  2.85197583e-07  3.09539160e-09 
 8.94000000e-01  2.85216089e-07  3.07365115e-09 
 9.00000000e-01  2.85234466e-07  3.05221860e-09 
 9.06000000e-01  2.85252715e-07  3.03108752e-09 
 9.12000000e-01  2.85270838e-07  3.01025162e-09 
 9.18000000e-01  2.85288837e-07  2.98970481e-09 
 9.24000000e-01  2.85306713e-07  2.96944116e-09 
 9.30000000e-01  2.85324469e-07  2.94945488e-09 
 9.36000000e-01  2.85342105e-07  2.92974037e-09 
 9.42000000e-01  2.85359625e-07  2.91029217e-09 
 9.48000000e-01  2.85377028e-07  2.89110495e-09 
 9.54000000e-01  2.85394317e-07  2.87217353e-09 
 9.60000000e-01  2.85411493e-07  2.85349288e-09 
 9.66000000e-01  2.85428558e-07  2.83505808e-09 
 9.72000000e-01  2.85445513e-07  2.81686435e-09 
 9.78000000e-01  2.85462359e-07  2.79890704e-09 
 9.84000000e-01  2.85479099e-07  2.78118160e-09 
 9.90000000e-01  2.85495732e-07  2.76368362e-09 
 9.96000000e-01  2.85512262e-07  2.74640877e-09 
 1.00200000e+00  2.85528688e-07  2.72935286e-09 
 1.00800000e+00  2.85545013e-07  2.71251179e-09 
 1.01400000e+00  2.85561238e-07  2.69588157e-09 
 1.02000000e+00  2.85577363e-07  2.67945829e-09 
 1.02600000e+00  2.85593390e-07  2.66323816e-09 
 1.03200000e+00  2.85609321e-07  2.64721747e-09 
 1.03800000e+00  2.85625156e-07  2.63139260e-09 
 1.04400000e+00  2.85640897e-07  2.61576001e-09 
 1.05000000e+00  2.85656545e-07  2.60031627e-09 
 1.05600000e+00  2.85672100e-07  2.58505802e-09 
 1.06200000e+00  2.85687565e-07  2.56998195e-09 
 1.06800000e+00  2.85702939e-07  2.55508488e-09 
 1.07400000e+00  2.85718225e-07  2.54036367e-09 
 1.08000000e+00  2.85733423e-07  2.52581526e-09 
 1.08600000e+00  2.85748534e-07  2.51143667e-09 
 1.09200000e+00  2.85763559e-07  2.49722498e-09 
 1.09800000e+00  2.85778500e-07  2.48317735e-09 
 1.10400000e+00  2.85793357e-07  2.46929098e-09 
 1.11000000e+00  2.85808131e-07  2.45556316e-09 
 1.11600000e+00  2.85822823e-07  2.44199123e-09 
 1.12200000e+00  2.85837434e-07  2.42857260e-09 
 1.12800000e+00  2.85851965e-07  2.41530472e-09 
 1.13400000e+00  2.85866417e-07  2.40218513e-09 
 1.14000000e+00  2.85880791e-07  2.38921139e-09 
 1.14600000e+00  2.85895087e-07  2.37638114e-09 
 1.15200000e+00  2.85909307e-07  2.36369207e-09 
 1.15800000e+00  2.85923451e-07  2.35114191e-09 
 1.16400000e+00  2.85937520e-07  2.33872845e-09 
 1.17000000e+00  2.85951515e-07  2.32644955e-09 
 1.17600000e+00  2.85965437e-07  2.31430309e-09 
 1.18200000e+00  2.85979286e-07  2.30228701e-09 
 1.18800000e+00  2.85993064e-07  2.29039930e-09 
 1.19400000e+00  2.86006771e-07  2.27863801e-09 
 1.20000000e+00  2.86020407e-07  2.26700121e-09 
