 frequency       inoise_spectrum onoise_spectrum
 1.55051578e+05  8.94094989e-08  9.36112217e-07 
 1.73019574e+05  8.73758744e-08  9.14820034e-07 
 1.93069773e+05  8.55123603e-08  8.95308847e-07 
 2.15443469e+05  8.38071728e-08  8.77455267e-07 
 2.40409918e+05  8.22490375e-08  8.61141237e-07 
 2.68269580e+05  8.08271972e-08  8.46254112e-07 
 2.99357729e+05  7.95314197e-08  8.32686736e-07 
 3.34048498e+05  7.83520022e-08  8.20337493e-07 
 3.72759372e+05  7.72797737e-08  8.09110328e-07 
 4.15956216e+05  7.63060941e-08  7.98914734e-07 
 4.64158883e+05  7.54228496e-08  7.89665704e-07 
 5.17947468e+05  7.46224454e-08  7.81283652e-07 
 5.77969288e+05  7.38977941e-08  7.73694287e-07 
 6.44946677e+05  7.32423022e-08  7.66828468e-07 
 7.19685673e+05  7.26498529e-08  7.60622022e-07 
 8.03085722e+05  7.21147875e-08  7.55015536e-07 
 8.96150502e+05  7.16318847e-08  7.49954138e-07 
 1.00000000e+06  7.11963384e-08  7.45387252e-07 
 1.11588399e+06  7.08037345e-08  7.41268348e-07 
 1.24519708e+06  7.04500280e-08  7.37554675e-07 
 1.38949549e+06  7.01315187e-08  7.34207005e-07 
 1.55051578e+06  6.98448283e-08  7.31189353e-07 
 1.73019574e+06  6.95868770e-08  7.28468714e-07 
 1.93069773e+06  6.93548614e-08  7.26014788e-07 
 2.15443469e+06  6.91462325e-08  7.23799711e-07 
 2.40409918e+06  6.89586753e-08  7.21797778e-07 
 2.68269580e+06  6.87900892e-08  7.19985174e-07 
 2.99357729e+06  6.86385690e-08  7.18339685e-07 
 3.34048498e+06  6.85023873e-08  7.16840405e-07 
 3.72759372e+06  6.83799783e-08  7.15467435e-07 
 4.15956216e+06  6.82699213e-08  7.14201545e-07 
 4.64158883e+06  6.81709265e-08  7.13023818e-07 
 5.17947468e+06  6.80818209e-08  7.11915251e-07 
 5.77969288e+06  6.80015345e-08  7.10856298e-07 
 6.44946677e+06  6.79290879e-08  7.09826360e-07 
 7.19685673e+06  6.78635797e-08  7.08803178e-07 
 8.03085722e+06  6.78041738e-08  7.07762134e-07 
 8.96150502e+06  6.77500877e-08  7.06675429e-07 
 1.00000000e+07  6.77005794e-08  7.05511108e-07 
 1.11588399e+07  6.76549339e-08  7.04231919e-07 
 1.24519708e+07  6.76124495e-08  7.02793987e-07 
 1.38949549e+07  6.75724217e-08  7.01145265e-07 
 1.55051578e+07  6.75341258e-08  6.99223784e-07 
 1.73019574e+07  6.74967968e-08  6.96955698e-07 
 1.93069773e+07  6.74596057e-08  6.94253186e-07 
 2.15443469e+07  6.74216326e-08  6.91012313e-07 
 2.40409918e+07  6.73818338e-08  6.87111029e-07 
 2.68269580e+07  6.73390029e-08  6.82407611e-07 
 2.99357729e+07  6.72917241e-08  6.76739958e-07 
 3.34048498e+07  6.72383169e-08  6.69926351e-07 
 3.72759372e+07  6.71767691e-08  6.61768401e-07 
 4.15956216e+07  6.71046579e-08  6.52057031e-07 
 4.64158883e+07  6.70190563e-08  6.40582304e-07 
 5.17947468e+07  6.69164249e-08  6.27147605e-07 
 5.77969288e+07  6.67924877e-08  6.11588076e-07 
 6.44946677e+07  6.66420931e-08  5.93792218e-07 
 7.19685673e+07  6.64590652e-08  5.73724253e-07 
 8.03085722e+07  6.62360513e-08  5.51443662e-07 
 8.96150502e+07  6.59643810e-08  5.27117612e-07 
 1.00000000e+08  6.56339573e-08  5.01022416e-07 
