 @n.x1.nsg13_lv_pmos[ids] @n.x1.Nsg13_lv_pmos[ids] @n.x1.Nsg13_lv_pmos[gm] @n.x1.Nsg13_lv_pmos[gds] @n.x1.Nsg13_lv_pmos[cgdol] @n.x1.Nsg13_lv_pmos[cgsol] @n.x1.Nsg13_lv_pmos[lp_cgov] @n.x1.Nsg13_lv_pmos[lp_cfr] @n.x1.Nsg13_lv_pmos[cjd] @n.x1.Nsg13_lv_pmos[cjdbot] @n.x1.Nsg13_lv_pmos[cjdgat] @n.x1.Nsg13_lv_pmos[cjdsti] @n.x1.Nsg13_lv_pmos[cjosbot] @n.x1.Nsg13_lv_pmos[cjossti] @n.x1.Nsg13_lv_pmos[cjosgat] @n.x1.Nsg13_lv_pmos[fug]
 6.83000339e-07  6.83000339e-07  1.54869090e-05  7.17426583e-08  2.82881233e-15  2.96655797e-15  2.57757007e-15  5.85400000e-16  1.85138955e-15  1.51154915e-15  1.39415352e-16  2.00425048e-16  1.72226183e-15  2.08584697e-16  1.60145178e-16  7.38860973e+07 
 @n.x1.nsg13_lv_pmos[ids] @n.x2.Nsg13_lv_pmos[ids] @n.x2.Nsg13_lv_pmos[gm] @n.x2.Nsg13_lv_pmos[gds] @n.x2.Nsg13_lv_pmos[cgdol] @n.x2.Nsg13_lv_pmos[cgsol] @n.x2.Nsg13_lv_pmos[lp_cgov] @n.x2.Nsg13_lv_pmos[lp_cfr] @n.x2.Nsg13_lv_pmos[cjd] @n.x2.Nsg13_lv_pmos[cjdbot] @n.x2.Nsg13_lv_pmos[cjdgat] @n.x2.Nsg13_lv_pmos[cjdsti] @n.x2.Nsg13_lv_pmos[cjosbot] @n.x2.Nsg13_lv_pmos[cjossti] @n.x2.Nsg13_lv_pmos[cjosgat] @n.x2.Nsg13_lv_pmos[fug]
 6.83000339e-07  6.82998496e-07  1.54868552e-05  7.17477284e-08  2.82882385e-15  2.96655797e-15  2.57757007e-15  5.85400000e-16  1.85140479e-15  1.51156230e-15  1.39416725e-16  2.00425764e-16  1.72226183e-15  2.08584697e-16  1.60145178e-16  7.38858037e+07 
