 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  6.51878835e-07  1.30935622e-03 
 4.81866605e+02  6.34175331e-07  1.22796900e-03 
 5.09702863e+02  6.16971709e-07  1.15005982e-03 
 5.39147154e+02  6.00254386e-07  1.07567590e-03 
 5.70292370e+02  5.84010160e-07  1.00484048e-03 
 6.03236769e+02  5.68226202e-07  9.37552978e-04 
 6.38084285e+02  5.52890044e-07  8.73789930e-04 
 6.74944857e+02  5.37989567e-07  8.13506449e-04 
 7.13934775e+02  5.23512997e-07  7.56638142e-04 
 7.55177045e+02  5.09448890e-07  7.03103339e-04 
 7.98801781e+02  4.95786125e-07  6.52805519e-04 
 8.44946611e+02  4.82513895e-07  6.05635809e-04 
 8.93757115e+02  4.69621700e-07  5.61475459e-04 
 9.45387283e+02  4.57099334e-07  5.20198231e-04 
 1.00000000e+03  4.44936881e-07  4.81672627e-04 
 1.05776756e+03  4.33124705e-07  4.45763917e-04 
 1.11887221e+03  4.21653443e-07  4.12335952e-04 
 1.18350673e+03  4.10513997e-07  3.81252740e-04 
 1.25187503e+03  3.99697525e-07  3.52379788e-04 
 1.32419279e+03  3.89195436e-07  3.25585225e-04 
 1.40068818e+03  3.78999383e-07  3.00740703e-04 
 1.48160252e+03  3.69101253e-07  2.77722113e-04 
 1.56719108e+03  3.59493164e-07  2.56410129e-04 
 1.65772389e+03  3.50167456e-07  2.36690590e-04 
 1.75348655e+03  3.41116683e-07  2.18454761e-04 
 1.85478119e+03  3.32333613e-07  2.01599476e-04 
 1.96192737e+03  3.23811214e-07  1.86027190e-04 
 2.07526313e+03  3.15542654e-07  1.71645955e-04 
 2.19514602e+03  3.07521290e-07  1.58369333e-04 
 2.32195425e+03  2.99740666e-07  1.46116259e-04 
 2.45608788e+03  2.92194507e-07  1.34810877e-04 
 2.59797009e+03  2.84876712e-07  1.24382331e-04 
 2.74804848e+03  2.77781348e-07  1.14764557e-04 
 2.90679654e+03  2.70902647e-07  1.05896044e-04 
 3.07471508e+03  2.64234997e-07  9.77196025e-05 
 3.25233387e+03  2.57772942e-07  9.01821230e-05 
 3.44021326e+03  2.51511172e-07  8.32343373e-05 
 3.63894599e+03  2.45444522e-07  7.68305850e-05 
 3.84915902e+03  2.39567963e-07  7.09285848e-05 
 4.07151555e+03  2.33876601e-07  6.54892144e-05 
 4.30671707e+03  2.28365671e-07  6.04762986e-05 
 4.55550561e+03  2.23030529e-07  5.58564078e-05 
 4.81866605e+03  2.17866656e-07  5.15986662e-05 
 5.09702863e+03  2.12869642e-07  4.76745701e-05 
 5.39147154e+03  2.08035192e-07  4.40578171e-05 
 5.70292370e+03  2.03359116e-07  4.07241452e-05 
 6.03236769e+03  1.98837326e-07  3.76511823e-05 
 6.38084285e+03  1.94465833e-07  3.48183048e-05 
 6.74944857e+03  1.90240741e-07  3.22065065e-05 
 7.13934775e+03  1.86158247e-07  2.97982758e-05 
 7.55177045e+03  1.82214631e-07  2.75774812e-05 
 7.98801781e+03  1.78406260e-07  2.55292660e-05 
 8.44946611e+03  1.74729578e-07  2.36399493e-05 
 8.93757115e+03  1.71181107e-07  2.18969350e-05 
 9.45387283e+03  1.67757441e-07  2.02886272e-05 
 1.00000000e+04  1.64455244e-07  1.88043522e-05 
 1.05776756e+04  1.61271249e-07  1.74342860e-05 
 1.11887221e+04  1.58202251e-07  1.61693874e-05 
 1.18350673e+04  1.55245108e-07  1.50013364e-05 
 1.25187503e+04  1.52396739e-07  1.39224771e-05 
 1.32419279e+04  1.49654118e-07  1.29257650e-05 
 1.40068818e+04  1.47014275e-07  1.20047187e-05 
 1.48160252e+04  1.44474295e-07  1.11533749e-05 
 1.56719108e+04  1.42031314e-07  1.03662473e-05 
 1.65772389e+04  1.39682516e-07  9.63828834e-06 
 1.75348655e+04  1.37425137e-07  8.96485452e-06 
 1.85478119e+04  1.35256461e-07  8.34167377e-06 
 1.96192737e+04  1.33173817e-07  7.76481591e-06 
 2.07526313e+04  1.31174582e-07  7.23066520e-06 
 2.19514602e+04  1.29256178e-07  6.73589514e-06 
 2.32195425e+04  1.27416074e-07  6.27744524e-06 
 2.45608788e+04  1.25651781e-07  5.85249969e-06 
 2.59797009e+04  1.23960857e-07  5.45846768e-06 
 2.74804848e+04  1.22340906e-07  5.09296526e-06 
 2.90679654e+04  1.20789575e-07  4.75379876e-06 
 3.07471508e+04  1.19304558e-07  4.43894938e-06 
 3.25233387e+04  1.17883593e-07  4.14655917e-06 
 3.44021326e+04  1.16524466e-07  3.87491799e-06 
 3.63894599e+04  1.15225009e-07  3.62245164e-06 
 3.84915902e+04  1.13983100e-07  3.38771083e-06 
 4.07151555e+04  1.12796665e-07  3.16936111e-06 
 4.30671707e+04  1.11663680e-07  2.96617363e-06 
 4.55550561e+04  1.10582168e-07  2.77701651e-06 
 4.81866605e+04  1.09550201e-07  2.60084710e-06 
 5.09702863e+04  1.08565902e-07  2.43670470e-06 
 5.39147154e+04  1.07627444e-07  2.28370395e-06 
 5.70292370e+04  1.06733051e-07  2.14102874e-06 
 6.03236769e+04  1.05880998e-07  2.00792661e-06 
 6.38084285e+04  1.05069611e-07  1.88370360e-06 
 6.74944857e+04  1.04297272e-07  1.76771955e-06 
 7.13934775e+04  1.03562410e-07  1.65938372e-06 
 7.55177045e+04  1.02863512e-07  1.55815083e-06 
 7.98801781e+04  1.02199115e-07  1.46351739e-06 
 8.44946611e+04  1.01567811e-07  1.37501834e-06 
 8.93757115e+04  1.00968245e-07  1.29222398e-06 
 9.45387283e+04  1.00399116e-07  1.21473710e-06 
 1.00000000e+05  9.98591778e-08  1.14219040e-06 
 1.05776756e+05  9.93472384e-08  1.07424411e-06 
 1.11887221e+05  9.88621601e-08  1.01058377e-06 
 1.18350673e+05  9.84028606e-08  9.50918272e-07 
 1.25187503e+05  9.79683128e-08  8.94977940e-07 
 1.32419279e+05  9.75575455e-08  8.42512897e-07 
 1.40068818e+05  9.71696437e-08  7.93291478e-07 
 1.48160252e+05  9.68037498e-08  7.47098814e-07 
 1.56719108e+05  9.64590635e-08  7.03735518e-07 
 1.65772389e+05  9.61348436e-08  6.63016481e-07 
 1.75348655e+05  9.58304088e-08  6.24769770e-07 
 1.85478119e+05  9.55451390e-08  5.88835611e-07 
 1.96192737e+05  9.52784773e-08  5.55065460e-07 
 2.07526313e+05  9.50299314e-08  5.23321148e-07 
 2.19514602e+05  9.47990766e-08  4.93474089e-07 
 2.32195425e+05  9.45855578e-08  4.65404566e-07 
 2.45608788e+05  9.43890931e-08  4.39001060e-07 
 2.59797009e+05  9.42094769e-08  4.14159642e-07 
 2.74804848e+05  9.40465843e-08  3.90783413e-07 
 2.90679654e+05  9.39003757e-08  3.68781983e-07 
 3.07471508e+05  9.37709019e-08  3.48070998e-07 
 3.25233387e+05  9.36583102e-08  3.28571701e-07 
 3.44021326e+05  9.35628512e-08  3.10210526e-07 
 3.63894599e+05  9.34848864e-08  2.92918732e-07 
 3.84915902e+05  9.34248963e-08  2.76632050e-07 
 4.07151555e+05  9.33834904e-08  2.61290374e-07 
 4.30671707e+05  9.33614175e-08  2.46837466e-07 
 4.55550561e+05  9.33595772e-08  2.33220682e-07 
 4.81866605e+05  9.33790330e-08  2.20390727e-07 
 5.09702863e+05  9.34210263e-08  2.08301419e-07 
 5.39147154e+05  9.34869922e-08  1.96909476e-07 
 5.70292370e+05  9.35785759e-08  1.86174317e-07 
 6.03236769e+05  9.36976518e-08  1.76057874e-07 
 6.38084285e+05  9.38463427e-08  1.66524426e-07 
 6.74944857e+05  9.40270416e-08  1.57540431e-07 
 7.13934775e+05  9.42424346e-08  1.49074382e-07 
 7.55177045e+05  9.44955246e-08  1.41096667e-07 
 7.98801781e+05  9.47896574e-08  1.33579434e-07 
 8.44946611e+05  9.51285482e-08  1.26496473e-07 
 8.93757115e+05  9.55163087e-08  1.19823099e-07 
 9.45387283e+05  9.59574758e-08  1.13536044e-07 
 1.00000000e+06  9.64570390e-08  1.07613357e-07 
 1.05776756e+06  9.70204693e-08  1.02034304e-07 
 1.11887221e+06  9.76537452e-08  9.67792820e-08 
 1.18350673e+06  9.83633784e-08  9.18297322e-08 
 1.25187503e+06  9.91564364e-08  8.71680601e-08 
 1.32419279e+06  1.00040562e-07  8.27775614e-08 
 1.40068818e+06  1.01023989e-07  7.86423525e-08 
 1.48160252e+06  1.02115550e-07  7.47473070e-08 
 1.56719108e+06  1.03324681e-07  7.10779974e-08 
 1.65772389e+06  1.04661416e-07  6.76206441e-08 
 1.75348655e+06  1.06136374e-07  6.43620695e-08 
 1.85478119e+06  1.07760736e-07  6.12896609e-08 
 1.96192737e+06  1.09546210e-07  5.83913402e-08 
 2.07526313e+06  1.11504987e-07  5.56555416e-08 
 2.19514602e+06  1.13649683e-07  5.30711975e-08 
 2.32195425e+06  1.15993268e-07  5.06277322e-08 
 2.45608788e+06  1.18548987e-07  4.83150640e-08 
 2.59797009e+06  1.21330259e-07  4.61236127e-08 
 2.74804848e+06  1.24350572e-07  4.40443137e-08 
 2.90679654e+06  1.27623359e-07  4.20686357e-08 
 3.07471508e+06  1.31161860e-07  4.01886001e-08 
 3.25233387e+06  1.34978971e-07  3.83968004e-08 
 3.44021326e+06  1.39087075e-07  3.66864184e-08 
 3.63894599e+06  1.43497859e-07  3.50512365e-08 
 3.84915902e+06  1.48222104e-07  3.34856414e-08 
 4.07151555e+06  1.53269466e-07  3.19846211e-08 
 4.30671707e+06  1.58648219e-07  3.05437505e-08 
 4.55550561e+06  1.64364986e-07  2.91591682e-08 
 4.81866605e+06  1.70424432e-07  2.78275437e-08 
 5.09702863e+06  1.76828938e-07  2.65460353e-08 
 5.39147154e+06  1.83578238e-07  2.53122418e-08 
 5.70292370e+06  1.90669047e-07  2.41241496e-08 
 6.03236769e+06  1.98094651e-07  2.29800762e-08 
 6.38084285e+06  2.05844497e-07  2.18786145e-08 
 6.74944857e+06  2.13903776e-07  2.08185785e-08 
 7.13934775e+06  2.22253024e-07  1.97989519e-08 
 7.55177045e+06  2.30867739e-07  1.88188428e-08 
 7.98801781e+06  2.39718062e-07  1.78774434e-08 
 8.44946611e+06  2.48768517e-07  1.69739962e-08 
 8.93757115e+06  2.57977850e-07  1.61077668e-08 
 9.45387283e+06  2.67298986e-07  1.52780226e-08 
 1.00000000e+07  2.76679121e-07  1.44840169e-08 
 1.05776756e+07  2.86059974e-07  1.37249783e-08 
